"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB49280",69,33,23,49,40,36,50,54,46,51,117,75,51,32,12,37,38,45,37,40,33,34,34,20,0.69537029102403,2.51245565882757,3.38030725521945,0.00231559792855938,0.964014553051798,-3.79949998045982
"33","GB49392",2968,2680,1016,2792,2227,795,2556,2559,2567,1605,3631,1345,1697,1328,1133,1941,797,2164,1832,862,939,1713,2516,485,0.692167718243156,7.84777404212845,2.91782046052984,0.00721810063825175,0.964014553051798,-3.79076242299802
"34","GB50118",1568,190,1878,3323,3013,1326,1030,2884,1284,904,4171,946,364,482,129,320,730,1140,611,2824,397,519,1143,199,1.50822489164568,6.95557272815206,2.97434540605099,0.00629997183471811,0.964014553051798,-3.6454210492442
"35","GB50226",61097,31852,26740,71051,16926,28309,88772,99378,40651,19438,76425,36991,18897,69102,21885,33759,14052,11109,9290,23377,21127,8157,34373,17518,1.13633959336768,11.9899871983736,3.39058213548073,0.00225660529199155,0.964014553051798,-4.03656449634425
"36","GB50530",17,17,10,18,19,12,5,24,22,20,39,21,11,6,2,11,20,10,13,7,3,6,11,3,1.21027337127124,0.701285981091606,3.98464039000884,0.000493234473950106,0.964014553051798,-4.04273864187599
"37","GB50572",44,18,9,46,58,12,28,30,41,22,30,17,26,9,2,15,15,17,12,10,9,18,17,13,1.11171354924311,1.35241818565935,3.3132100070727,0.00273921346977207,0.964014553051798,-4.07600255546902
"38","GB50590",5021,4294,3565,5868,6495,8525,4108,11352,3652,8512,6943,6087,4362,7856,2567,7215,3404,5390,4971,3911,2719,3301,4633,1374,0.631285325369994,9.39109796543551,3.03019520059609,0.0055027766576105,0.964014553051798,-3.90979534429324
"39","GB51489",131,62,31,76,121,65,54,127,63,145,229,113,77,57,41,98,44,66,60,35,50,80,75,48,0.69438400601772,3.35067527166743,3.76319515376719,0.000874356492296922,0.964014553051798,-3.37628400203677
"40","GB51536",26,19,12,29,29,15,19,42,16,26,40,26,21,65,42,50,31,40,51,21,16,37,41,46,-0.576935394704742,2.04683172393534,-4.0836925973098,0.000381197645297949,0.964014553051798,-3.68090754501021
"41","GB51995",230,130,50,103,190,85,90,146,84,251,265,151,118,73,32,91,105,100,102,99,83,103,119,70,0.712970107778184,3.92023081737062,3.26516801552205,0.003087579624311,0.964014553051798,-3.46734261033065
"42","GB52581",74,19,40,39,11,96,37,29,29,27,27,70,2,21,13,24,0,13,17,16,27,15,27,18,1.56626996001021,1.53338106124329,3.17664942010845,0.00384446181984087,0.964014553051798,-4.09232459460991
"43","GB52687",4,25,2,16,5,7,13,19,13,18,67,14,11,67,24,36,32,16,17,42,57,56,17,72,-1.18359993382172,1.48197734978558,-2.94500781224715,0.00676166521383611,0.964014553051798,-4.15771440568032
"44","GB52721",191,77,85,213,122,137,153,161,122,69,250,280,134,153,11,129,99,79,61,151,115,44,34,40,1.08551924311721,3.81914955846375,3.18678659721712,0.00374947764706901,0.964014553051798,-3.55586677781776
"45","GB52919",108,132,39,52,48,66,84,80,76,42,88,74,38,37,25,79,50,53,35,21,45,50,55,37,0.766388061349996,2.92848502170257,3.70880455288705,0.00100546794767577,0.964014553051798,-3.5482633848383
"46","GB53120",537,566,388,802,1468,807,402,1109,580,866,683,833,380,717,527,948,426,549,634,263,220,295,573,116,0.86244725339471,6.23917304103006,3.56386241185263,0.00145604668313301,0.964014553051798,-3.14054645450061
"47","GB53469",45,45,27,30,12,25,35,29,21,44,53,47,37,42,15,22,24,29,33,19,9,21,22,13,0.577669954839647,1.92548085397267,2.98369794134004,0.00615921046891023,0.964014553051798,-4.06305194062948
"48","GB53798",5843,8321,4887,15733,1701,4912,20268,26440,12554,2737,18081,3594,1552,6443,7203,2329,864,473,427,866,2484,915,3823,7878,2.05416962413562,9.04740518261611,3.69469129252446,0.00104252145864244,0.964014553051798,-3.60268420367965
"49","GB54404",103,391,32,35,33,8,62,234,8,60,81,254,110,1523,595,598,294,922,164,36,50,321,66,86,-1.72491687564536,3.99041617435822,-3.04750475754901,0.00527591252128735,0.964014553051798,-3.64493586080194
"50","GB55083",24,28,16,22,14,21,22,26,15,24,29,45,14,26,9,22,23,23,23,10,8,17,21,11,0.504243660603464,1.4609739293768,3.35091006927399,0.00249275054849811,0.964014553051798,-4.03845031874138
