"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"32","GB51236",231,191,139,186,270,141,212,123,254,117,338,220,109,47,76,87,187,152,276,92,260,119,140,135,0.836504754160284,4.44884646796862,4.46672178027595,0.00013901742213998,0.112393666237571,1.07608955804778
"33","GB51262",220,175,174,207,340,192,329,136,219,126,246,293,181,124,132,191,278,168,214,206,220,195,119,122,0.511823558463393,4.75390409376392,4.2300137202043,0.000258765068149757,0.112393666237571,0.500024090170177
"34","GB51422",184,169,162,101,130,148,221,109,221,93,208,195,229,66,76,121,185,114,187,178,175,179,95,105,0.4205221920107,4.34157379872055,3.97733434991639,0.000500393072579865,0.112393666237571,-0.0942275566657607
"35","GB51428",51,50,24,32,68,78,68,37,49,43,62,48,16,15,12,33,50,38,39,21,54,28,31,33,0.98851204925681,2.39229744935115,3.92185469249498,0.000577930956391807,0.112393666237571,-0.245321509020722
"36","GB51838",179,119,81,133,259,167,155,98,136,116,145,186,44,46,40,118,125,93,120,53,144,90,110,127,0.983278558868825,3.94727270233212,3.9920789851874,0.000481572512559266,0.112393666237571,-0.0464237619693275
"37","GB51949",18,1,3,4,2,1,4,0,13,2,16,8,51,5,9,11,30,8,18,15,22,12,10,6,-1.6116137815185,0.0605311384081142,-4.28773620925978,0.0002224387996749,0.112393666237571,0.0177447415069167
"38","GB52464",1067,524,336,504,779,495,494,353,465,326,350,463,165,238,106,275,322,309,459,372,405,390,280,204,1.05575330151477,5.67563752798911,4.61744308164901,9.35032149374407e-05,0.112393666237571,1.43781680105015
"39","GB52587",251,155,123,205,380,204,282,153,182,124,302,280,149,74,79,151,265,123,172,143,224,189,125,201,0.699175925000711,4.62704226093855,3.90783397043922,0.000599329395658263,0.112393666237571,-0.267700910603937
"40","GB52814",23,15,9,15,17,29,12,8,22,11,29,30,9,4,3,9,15,6,13,7,11,14,10,20,1.08222420739717,0.844655685744441,4.1910739357591,0.000286533540921861,0.112393666237571,0.0421577442404564
"41","GB52817",9,8,6,8,4,3,6,2,7,3,15,7,43,2,48,33,40,32,25,25,27,18,9,3,-1.47843983008486,0.62292234134279,-4.09138276899338,0.000371798969930199,0.112393666237571,-0.222116998846856
"42","GB53125",3504,1815,6027,5138,1023,1280,3089,837,2627,1145,1821,1473,7216,1761,10210,6298,3870,4924,9967,7068,4891,5031,1838,3240,-1.03262741090972,8.78779849071056,-3.96113673687141,0.000521904630375487,0.112393666237571,-0.122646608992199
"43","GB53404",11,12,16,22,1,1,4,1,4,1,12,9,49,3,39,22,25,14,97,18,16,13,10,10,-1.67296127389629,0.521101100865347,-3.90069904249343,0.000610516205618271,0.112393666237571,-0.605938864501185
"44","GB53541",12,14,7,13,16,15,8,6,9,11,13,15,11,4,4,8,11,5,16,6,9,5,4,4,0.869124340012493,0.342684099219716,3.97413075160434,0.000504577166231042,0.112393666237571,-0.498933811133968
"45","GB53847",47,29,66,67,39,13,73,19,57,31,89,43,280,26,113,86,97,78,162,111,81,99,38,91,-0.885643010773335,3.12006809942632,-4.13467768489672,0.000332058125137906,0.112393666237571,0.27503196325665
"46","GB54866",64,49,46,26,51,47,53,48,52,32,78,84,45,11,11,42,43,27,43,37,53,43,21,40,0.847409587221615,2.49234325938374,4.46230740002534,0.00014064047055581,0.112393666237571,0.957754718940147
"47","GB55268",357,264,173,135,209,190,138,165,266,148,224,259,68,81,42,120,130,159,212,126,256,156,133,153,0.943999491617886,4.47638927015378,3.91975184149559,0.000581091714418392,0.112393666237571,-0.233081012254177
"48","GB55416",262,201,73,164,413,269,281,170,161,188,306,266,50,53,34,152,185,102,137,78,198,115,160,195,1.24468824856962,4.4018346763314,4.00850441440801,0.000461427789647699,0.112393666237571,-0.0181015852815971
"49","GB55467",77,61,104,51,32,81,112,37,111,50,80,110,84,30,34,51,77,35,93,34,52,72,29,59,0.696539755982086,3.06464576411209,4.30223379074235,0.000214140213868832,0.112393666237571,0.657072092107727
"50","GB55600",1234,703,906,629,879,571,663,616,1077,398,729,821,742,273,372,521,605,561,1271,696,1047,645,409,399,0.586911021720158,6.51756172018316,4.24611061019086,0.000248081115538622,0.112393666237571,0.548736903006494
