"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB46844",25,23,30,13,23,41,40,19,44,42,23,27,58,22,40,34,36,28,34,43,24,14,40,41,-0.447098409766098,2.09703220938479,-3.23371300778267,0.00334231320692981,0.888537702743594,-3.94382158134643
"24","GB47022",78,97,122,31,73,135,134,93,94,94,96,120,142,84,111,137,106,59,107,134,79,76,140,114,-0.381296196783494,3.78611135797582,-2.89961190640394,0.00754637122468728,0.888537702743594,-3.70577571642667
"25","GB47029",682,382,761,520,798,695,970,589,565,725,544,676,670,763,356,482,426,169,802,550,196,149,651,230,0.543967715867911,6.13729461685059,2.69916324338685,0.0121155676009617,0.888537702743594,-3.70509569477612
"26","GB48656",434,168,296,43,161,351,549,600,652,681,1051,391,142,598,347,140,203,14,84,326,22,61,354,101,1.13711367795796,4.88433742901254,2.73347297146068,0.0111826949065932,0.888537702743594,-3.68289513918293
"27","GB48721",72,45,49,28,85,50,86,39,79,70,101,77,73,37,38,23,42,11,70,55,21,27,69,35,0.454444413744233,2.7508017769673,2.70108319472298,0.0120614921046836,0.888537702743594,-4.02449201946286
"28","GB49180",729,640,672,384,558,679,708,807,1002,934,813,551,577,563,511,411,424,257,850,700,227,224,749,218,0.490277837463442,6.25139699456094,3.27293877380119,0.00303212058006337,0.888537702743594,-3.33035868124067
"29","GB49571",29,8,24,3,11,22,45,18,48,18,11,82,46,27,30,45,42,16,33,61,45,21,18,68,-0.909801553366269,1.88978723626482,-3.01157981042741,0.00576258538634225,0.888537702743594,-4.06328277359041
"30","GB50013",1256,790,1254,679,838,1092,873,1003,1619,1233,1068,698,1384,534,525,709,588,296,1164,823,479,402,845,383,0.517664401106353,6.78462865939319,3.59832922561609,0.00133582029193626,0.888537702743594,-3.22328734675828
"31","GB50130",28,19,38,13,25,70,69,33,66,43,47,59,77,45,49,33,59,34,53,50,22,36,41,71,-0.414507419822038,2.55277799937791,-2.73519406698668,0.0111377242887544,0.888537702743594,-4.04087132145564
"32","GB50141",188,125,148,87,109,187,182,146,272,203,188,175,316,187,152,136,187,93,192,237,206,121,187,147,-0.303428700714293,4.55077532114588,-3.08143507249941,0.00486180015775852,0.888537702743594,-3.42487440674387
"33","GB50947",156,154,167,115,114,215,260,157,295,239,240,175,370,250,213,126,249,96,233,252,129,128,169,196,-0.2665494763314,4.70550412923098,-2.77076571017602,0.0102455019998876,0.888537702743594,-3.62223044034137
"34","GB50977",32,60,78,48,22,52,97,28,49,56,33,44,27,21,23,20,23,10,44,67,9,20,60,14,0.663610257502775,2.23095048519711,2.68737276625442,0.0124526643446893,0.888537702743594,-4.1173006394416
"35","GB51104",1971,1427,1922,1130,1342,1561,2263,1274,2633,2408,2307,1339,2618,857,904,577,1352,579,2597,2171,604,808,1424,736,0.488342685717841,7.58998194111588,3.09657372781571,0.00468518777996829,0.888537702743594,-3.65881696554234
"36","GB51237",1270,1457,1890,871,562,1669,2538,1050,1825,1804,1989,1278,1274,1535,1336,570,722,440,1032,1529,296,587,1907,545,0.545839623232832,7.26533358849578,2.77422411459673,0.0101624432459631,0.888537702743594,-3.79551829523968
"37","GB51561",119,107,87,72,70,210,210,109,259,156,170,156,237,157,168,159,148,103,176,150,111,104,141,177,-0.348692414293844,4.30606269512357,-3.04331556137462,0.00533518042200809,0.888537702743594,-3.4975690901683
"38","GB51790",94,84,186,67,89,124,202,82,183,182,165,109,129,77,65,54,70,21,139,121,37,51,186,31,0.570209617148487,3.68518737731182,3.10021613152573,0.00464362074804026,0.888537702743594,-3.62756527745571
"39","GB52245",152,106,128,65,134,215,264,120,201,177,210,220,220,149,173,167,184,111,179,193,118,131,205,224,-0.295130475490099,4.50729046146839,-2.84807512184952,0.00853333758674582,0.888537702743594,-3.59385635688564
"40","GB52660",27,18,16,7,14,24,24,12,22,15,17,26,29,15,17,33,27,15,21,47,21,19,24,33,-0.624455207844798,1.55003279115713,-3.40633626474071,0.00217190840904184,0.888537702743594,-4.00507769417342
"41","GB52768",716,580,770,368,548,878,1168,510,1253,1006,1018,798,1043,515,668,364,688,298,796,699,276,306,769,505,0.300671940373339,6.47592172484153,3.27812282779075,0.00299326467165267,0.888537702743594,-3.3631159343422
"42","GB53621",56,40,56,31,36,35,48,21,37,70,31,36,20,18,12,24,20,9,49,37,8,9,56,12,0.764903285773745,1.95896620297839,3.108377047907,0.0045517675259463,0.888537702743594,-4.02437309918242
"43","GB53973",50,45,115,48,41,87,157,46,173,94,77,126,223,103,87,69,96,45,105,154,62,69,93,137,-0.483235343515076,3.60440644996075,-2.97664308983082,0.00627083195053032,0.888537702743594,-3.70658841115546
"44","GB53974",130,96,126,61,82,167,222,105,265,157,154,146,249,130,141,120,178,77,188,184,95,80,171,140,-0.266966500632711,4.25249089673945,-3.52077802884884,0.00162684315273051,0.888537702743594,-3.19190836926447
"45","GB54228",146,118,146,69,88,216,254,146,262,196,212,170,297,219,178,175,187,108,170,181,112,110,188,191,-0.302909820557518,4.52406767722538,-3.2781089237698,0.00299336824046773,0.888537702743594,-3.2922133259798
"46","GB54996",854,857,941,550,478,621,1240,408,678,895,827,710,663,349,380,362,460,271,860,914,197,337,991,339,0.498434384735434,6.32686386996691,2.83895551714163,0.0087202453008381,0.888537702743594,-3.63299055401414
"47","GB55440",664,523,504,320,399,885,957,504,1039,759,746,707,875,658,761,815,762,361,711,770,443,468,721,770,-0.288144703678878,6.49839812187459,-3.24040503664283,0.00328731231713487,0.888537702743594,-3.38894302735817
"48","GB55547",1547,1013,1431,873,1394,1600,1875,1353,1653,1709,1178,870,1556,896,969,996,798,454,1611,1569,579,486,1135,355,0.468019416372959,7.2261895848402,2.84496928171881,0.00859656250943659,0.888537702743594,-3.75028079785126
"49","GB55903",30,11,32,8,19,41,51,12,66,30,18,78,59,30,28,31,41,20,49,51,28,31,39,53,-0.602567560470296,2.15218495736319,-2.87200625523316,0.00806072951457676,0.888537702743594,-4.05979334980722
"50","GB55967",349,216,241,136,209,369,419,207,431,349,336,364,418,258,310,298,297,182,324,420,226,225,319,283,-0.229672785126302,5.3398780170703,-2.98478633138854,0.00614868240366546,0.888537702743594,-3.43723931304599
