"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB44384",76,44,26,88,113,11,40,106,36,50,14,14,54,22,60,57,99,106,76,91,112,42,85,116,-0.98765146028482,2.90246517811155,-4.10132207149214,0.00036576613369014,0.267362300640406,-0.222229063366067
"14","GB44475",17,21,18,15,26,11,25,33,21,17,7,15,7,3,8,5,8,19,17,12,13,8,10,15,0.631121135947743,0.907902619557507,3.88266092685339,0.000645021933844988,0.267362300640406,-1.34274405316159
"15","GB44614",207,257,182,210,294,113,174,322,242,229,96,141,138,111,168,255,255,207,311,232,352,122,318,353,-0.403355451841839,4.85993542087763,-3.71716280278444,0.000987612343894512,0.267362300640406,-0.70324798689893
"16","GB44643",60,265,108,70,99,36,124,305,80,100,48,88,46,23,119,26,22,83,39,56,57,31,77,43,0.875961855496346,3.22063399567287,3.59754805313421,0.00134067514403243,0.267362300640406,-1.11373624366765
"17","GB45001",71,239,106,76,122,39,99,230,117,110,48,76,67,23,77,37,32,85,68,66,90,41,90,66,0.559466700764497,3.39712327484879,3.57711186133346,0.00141224045619649,0.267362300640406,-1.12037732245224
"18","GB45639",41,159,56,37,55,15,53,217,61,66,32,30,26,16,45,17,10,32,37,25,49,14,45,22,0.886645695110055,2.38447645310267,3.59078075901211,0.00136397244839531,0.267362300640406,-1.30430863408822
"19","GB46296",14,80,35,26,45,13,36,103,31,50,23,20,13,15,35,8,6,28,14,14,14,5,37,19,0.955730874036627,1.66063482781867,3.504946100987,0.00169600665578925,0.267362300640406,-1.65086290711366
"20","GB46544",323,256,210,298,414,149,299,298,314,254,109,163,247,190,252,322,267,269,470,236,468,180,288,385,-0.453224461987866,5.20839219347576,-3.98101334859996,0.000500028947689758,0.267362300640406,-0.128321323418236
"21","GB46607",30,28,21,26,38,9,23,27,28,28,12,21,23,16,38,20,25,28,35,28,34,19,27,33,-0.418763511463242,1.81353546745739,-3.47952937059191,0.0018086018631164,0.267362300640406,-1.62830949962755
"22","GB46893",692,644,537,594,921,229,654,534,799,712,281,393,450,420,480,718,663,588,926,584,934,433,645,853,-0.410319729086453,6.34809097403615,-3.59631528644705,0.0013448899781662,0.267362300640406,-0.979233199942795
"23","GB47046",334,330,308,352,333,137,286,332,352,318,206,207,297,237,283,349,502,401,324,346,647,262,287,501,-0.555774789940608,5.47329862215022,-4.12096022095758,0.000347528163564856,0.267362300640406,0.174467740189356
"24","GB47054",195,192,144,193,247,84,204,159,243,207,98,118,191,126,178,164,235,205,228,196,320,103,182,251,-0.433240794142437,4.6436050557878,-3.6214767241664,0.00126137135338633,0.267362300640406,-0.913178458595178
"25","GB47192",376,485,294,431,546,165,335,380,373,384,221,275,265,225,331,434,354,423,655,352,472,239,397,506,-0.345673742988462,5.64105267800434,-3.55499019933378,0.00149390819425796,0.267362300640406,-1.04821133167135
"26","GB47270",144,83,284,142,298,92,127,552,400,240,34,68,545,116,385,363,153,270,345,147,398,570,322,417,-1.13152690391806,4.93403494465949,-3.64997098037854,0.001172899761577,0.267362300640406,-0.850871080282892
"27","GB47280",100,195,112,71,125,69,129,223,100,127,76,116,68,34,71,43,46,92,91,53,105,68,134,73,0.478177061524351,3.63372091646694,3.45334178926724,0.00193220503524155,0.267362300640406,-1.33259360786335
"28","GB47541",208,72,113,434,211,194,208,206,218,262,215,93,185,261,311,935,1594,344,207,376,1162,235,294,203,-1.3607972216093,5.22260401021722,-3.54834570392216,0.00151932466713541,0.267362300640406,-1.06482637423903
"29","GB47889",97,313,165,128,171,55,163,382,144,187,74,119,95,44,134,69,38,104,105,84,105,71,132,72,0.624938308739097,3.94953578048079,3.80414315007073,0.00078982341944891,0.267362300640406,-0.58955100240728
"30","GB48127",255,233,228,210,279,120,226,283,232,235,125,175,217,145,218,221,218,219,310,216,293,129,226,289,-0.288239927970575,4.915715321053,-3.51232238197141,0.00166462736558645,0.267362300640406,-1.13870056562673
"31","GB48426",14,26,13,21,15,15,13,115,16,15,10,22,6,2,12,3,3,7,8,8,6,6,16,1,1.51502116115043,0.567735645050525,4.18000250956823,0.000297943038885507,0.267362300640406,-1.11363695116898
"32","GB48638",325,323,260,282,371,139,289,334,326,324,149,262,272,172,250,260,256,296,369,274,378,201,338,341,-0.250534478215029,5.27057189010756,-3.54195804716081,0.00154415571800326,0.267362300640406,-1.07379421202825
"33","GB49114",158,131,97,119,139,62,138,130,160,152,70,94,118,95,99,128,136,161,185,113,199,94,126,156,-0.397916707343837,4.117067311033,-3.71621364256724,0.000990018395423071,0.267362300640406,-0.745011623691085
"34","GB49420",194,137,122,167,261,96,208,153,209,184,96,123,153,121,131,225,181,204,284,188,217,132,201,291,-0.505281293549427,4.58573465369582,-3.85778964034326,0.000687809543587965,0.267362300640406,-0.412368307254336
"35","GB49793",16,82,46,11,28,12,32,108,32,43,14,18,11,11,12,16,9,5,10,8,24,13,26,18,1.03322078159283,1.44017326182097,3.4890369108597,0.00176565759232533,0.267362300640406,-1.74291486560077
"36","GB50382",76,163,90,58,81,38,106,207,96,122,37,44,54,32,62,21,26,67,54,50,71,25,70,61,0.633148074035255,3.11072938611819,3.68128772611585,0.00108265732703115,0.267362300640406,-0.96966065728817
"37","GB51367",160,210,166,164,273,99,174,170,191,198,99,147,126,88,170,237,176,221,297,198,245,119,240,256,-0.428672499131732,4.62979046122261,-4.29392283057753,0.000221242526198341,0.267362300640406,0.530773266016316
"38","GB52691",321,261,242,263,304,141,259,286,289,305,134,194,236,143,214,283,283,293,343,267,385,160,276,395,-0.34520303416479,5.14606059616295,-3.55101704932296,0.00150905599843119,0.267362300640406,-1.05479132078672
"39","GB53139",159,285,184,79,190,76,198,518,155,291,115,109,98,60,114,98,53,119,132,93,93,94,163,75,0.63543650348293,4.16257376074829,3.47337610172246,0.00183693490530227,0.267362300640406,-1.24951176111958
"40","GB53359",640,693,539,605,765,289,636,565,676,603,368,471,498,355,514,681,622,598,864,586,870,379,690,857,-0.330559756623935,6.34290458297753,-3.55689725262228,0.00148669021411534,0.267362300640406,-1.06124921337565
"41","GB53620",83,89,90,48,89,33,89,132,86,92,45,56,47,32,50,37,32,63,54,55,56,33,78,55,0.394770697420127,3.06003616324674,3.62453050819775,0.00125158622403373,0.267362300640406,-1.08487627171036
"42","GB54088",15,20,14,11,33,10,20,18,34,24,8,9,23,10,21,16,24,22,27,23,38,13,25,29,-0.612694626039954,1.4284155197365,-3.90768363459569,0.000604618745965315,0.267362300640406,-1.07396182848578
"43","GB54144",22,195,39,32,43,7,53,70,85,65,11,31,26,30,14,15,10,16,19,14,28,10,13,23,1.09261651261225,1.8860598085705,3.61903474807233,0.00126924981924377,0.267362300640406,-1.39906760775359
"44","GB54473",17,55,26,35,42,18,42,79,30,46,26,24,22,10,27,18,10,19,23,16,16,24,22,11,0.741297633111218,1.78537674186501,3.6911913318053,0.00105555966771528,0.267362300640406,-1.3037896231027
"45","GB54681",184,185,127,161,275,90,164,199,187,195,97,120,139,121,138,194,164,198,266,156,227,95,190,259,-0.351274870909744,4.53582905577455,-3.64964029399552,0.00117389085373812,0.267362300640406,-0.857397973561842
"46","GB54738",28,55,45,21,27,14,39,96,36,44,14,25,16,8,27,8,6,23,12,19,32,15,28,22,0.782025544684838,1.70195863767782,3.51152766557536,0.00166798080067498,0.267362300640406,-1.62305481566306
"47","GB55088",78,216,72,56,90,69,112,253,86,139,49,87,56,15,78,26,49,68,43,63,69,35,85,48,0.766414864533405,3.26753632361385,3.73774689666712,0.000936820022988409,0.267362300640406,-0.83334343867428
"48","GB55473",358,286,281,360,471,129,327,285,362,299,181,219,270,205,218,378,478,343,510,300,473,210,364,566,-0.485354004125944,5.44499656061589,-3.53376072023273,0.00157660149007272,0.267362300640406,-1.09191918935096
"49","GB55747",822,914,629,880,1198,368,779,716,943,845,398,496,619,479,697,885,818,870,1190,698,1151,451,851,1133,-0.359426021611607,6.71271800030584,-3.47023744824251,0.00185155271250447,0.267362300640406,-1.25635180257567
"50","GB55761",10,18,8,6,9,5,9,27,12,14,5,5,8,4,4,0,4,3,4,1,7,0,5,8,1.37902544917261,-0.32382871106752,3.74470483348816,0.000920236872863615,0.267362300640406,-1.92012947274964
