"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"29","GB48829",72,46,152,67,64,109,64,22,45,39,66,95,0.474555918926906,3.08815461791379,2.53523264793663,0.0243336270225784,0.999913397518223,-4.33977557285388
"30","GB48953",34,63,74,51,28,43,25,8,31,18,22,50,0.795958631408906,2.13761024319106,2.81715943638352,0.0141259614008918,0.999913397518223,-4.3713455040126
"31","GB49381",30,34,64,21,17,52,60,25,39,63,51,72,-0.704081525295842,2.4455309280102,-2.84710623495655,0.0133274780319007,0.999913397518223,-4.34133794075792
"32","GB49504",957,728,1341,1183,995,2123,551,632,615,430,1008,1285,0.537458964861574,6.91929605967435,2.31719021359358,0.0367992880024342,0.999913397518223,-4.32779188456268
"33","GB50627",359,495,2510,499,535,975,135,196,277,175,536,1060,1.03427582038386,5.94679367246152,2.5102620809758,0.0255233368226091,0.999913397518223,-4.23513759585738
"34","GB50888",10,7,10,7,11,13,7,2,4,4,6,9,0.696037432332227,-0.0275144511990369,2.61235242135502,0.0209875666140408,0.999913397518223,-4.49562849048063
"35","GB51694",119,90,241,117,116,167,103,47,91,97,110,147,0.34911479535465,3.925007003135,2.38214934672233,0.0325591564336272,0.999913397518223,-4.30186516359308
"36","GB52097",15,15,48,13,9,29,8,3,10,6,15,20,0.844138913308214,0.830750992734489,2.59967648967103,0.0215051957615308,0.999913397518223,-4.46762053774317
"37","GB52882",584,536,813,320,326,633,1086,528,487,509,513,1084,-0.554311234016889,6.27710012360627,-2.4440254832446,0.0289561950763299,0.999913397518223,-4.26082291130671
"38","GB53092",43,34,74,40,53,68,22,16,42,18,34,59,0.608347104374474,2.3653620373773,2.85138976307948,0.0132169495378226,0.999913397518223,-4.34822450106486
"39","GB53149",219,108,253,269,72,210,366,88,283,216,289,310,-0.648754762780795,4.75997454288032,-2.4199730664895,0.0303089840131104,0.999913397518223,-4.23989862600404
"40","GB53639",9,9,12,8,16,6,4,1,2,5,10,7,0.969113757744919,-0.15971764207179,2.3265474268845,0.0361577315956383,0.999913397518223,-4.51652918591856
"41","GB53797",63,20,37,43,20,32,61,32,37,39,68,79,-0.76261074369984,2.46518672135986,-2.95609485220035,0.0107789845154124,0.999913397518223,-4.3245139683418
"42","GB53831",314,272,724,269,350,412,245,117,310,175,295,411,0.430520388999847,5.31842448813767,2.68567817058092,0.0182222245653847,0.999913397518223,-4.15826422468181
"43","GB54816",31,28,55,29,25,42,16,12,27,14,28,31,0.573864127972656,1.83189427104893,2.93212349333514,0.011294684395392,0.999913397518223,-4.37778563779009
"44","GB54888",310,388,1125,476,285,628,246,123,241,104,354,487,0.883964564976052,5.46315781934856,3.46789592382453,0.0039636543058999,0.999913397518223,-3.96851754646003
"45","GB55008",66,35,66,57,42,53,65,32,92,63,52,115,-0.502416000809952,2.97286972088152,-2.46364307081614,0.0278958220543504,0.999913397518223,-4.36052502339835
"46","GB55575",442,278,533,436,174,433,829,255,585,302,493,541,-0.540765116429952,5.78153868237237,-2.35914060090498,0.0340049229096277,0.999913397518223,-4.25984206600933
"47","GB55607",9,8,6,5,6,5,13,7,14,8,12,10,-0.845293379146196,0.214537811717119,-2.64422019806347,0.019739003061102,0.999913397518223,-4.48723931185445
"48","GB55608",30,19,46,19,17,50,42,19,44,23,41,73,-0.577193551025564,2.1169956221309,-2.7393998572006,0.0164246709579845,0.999913397518223,-4.37984467397484
"49","GB55636",121,85,218,99,103,152,133,40,78,88,79,113,0.41234176822843,3.77292169502158,2.33414475669278,0.035644653425647,0.999913397518223,-4.32522551916216
"50","GB55958",204,153,243,154,139,217,133,63,117,94,139,241,0.392713128804987,4.3191959680355,3.08689183363302,0.00834946126705396,0.999913397518223,-4.09532654526635
