"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"38","GB52017",130,112,293,140,257,240,104,79,117,82,79,107,0.548534795918976,4.14097784380498,3.42467733376228,0.00430731283820554,0.968949832306854,-4.03042226888625
"39","GB52097",15,15,48,13,29,20,8,3,10,9,6,15,0.939293159245238,0.830750992734489,3.06942574216276,0.00863101995236113,0.968949832306854,-4.42772937212269
"40","GB52775",528,663,2131,852,1577,1287,444,220,206,64,319,1013,1.48633593689385,6.16911083572928,2.87340646261605,0.0126525281911157,0.968949832306854,-4.15272814871589
"41","GB52864",4507,3752,11200,3155,5500,7226,2215,2820,2151,1677,2203,3514,0.713188390587172,8.90417425558549,2.68787929225536,0.0181324440417969,0.968949832306854,-4.33587276205557
"42","GB53370",98,87,45,34,48,112,10,30,9,2,12,37,1.96336080591859,1.92873220635536,3.36860284745318,0.00480649555992167,0.968949832306854,-4.33587734484448
"43","GB53575",10,4,9,10,12,7,18,8,11,7,12,11,-0.801988122519203,0.410328851321213,-2.68680941049108,0.0181699535717579,0.968949832306854,-4.47395714289774
"44","GB54172",206,212,567,258,378,496,150,120,126,126,161,194,0.749613248892442,4.86925429001346,4.01105387546577,0.00138021388807847,0.968949832306854,-3.83161214512188
"45","GB54404",103,110,1523,595,234,598,391,32,35,33,8,62,2.38965812577739,4.04595145506216,3.05901274227083,0.00880851648754531,0.968949832306854,-4.20009184908255
"46","GB54888",310,388,1125,476,628,487,246,123,241,285,104,354,0.883722198349283,5.46315781934856,3.43373512868307,0.00423172022945084,0.968949832306854,-3.96301924096305
"47","GB55491",361,347,814,528,632,836,401,184,375,296,197,431,0.44963612202918,5.77196135730191,2.70699614941686,0.0174747893133576,0.968949832306854,-4.15508235172013
"48","GB55607",9,8,6,5,5,10,13,7,14,6,8,12,-0.910271019227343,0.214537811717119,-3.00289477220768,0.00982928169573379,0.968949832306854,-4.46006467779897
"49","GB55813",77,207,162,148,852,280,28,16,91,2,109,101,2.24360761424634,3.48584001282314,2.79961430146229,0.0146041801166063,0.968949832306854,-4.28253562322379
"50","GB55958",204,153,243,154,217,241,133,63,117,139,94,139,0.399541818081478,4.3191959680355,3.18736907402779,0.00685266210194808,0.968949832306854,-4.05927496909998
