"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42792",7508,4111,2453,3726,2453,5423,17042,7756,11758,6190,3534,5621,-1.19272139618215,9.52373952901778,-2.63683638810894,0.0200035484937281,0.998976425599021,-4.36266570269736
"14","GB43366",182,227,101,188,143,217,115,122,80,107,68,146,0.54827030609613,4.16093511232299,2.55156632737045,0.0235649068132485,0.998976425599021,-4.24115104265244
"15","GB43418",12,2,3,19,2,6,19,8,9,11,18,11,-1.34615959361909,0.186183687963407,-2.47340714159212,0.0273610698624974,0.998976425599021,-4.49805659864647
"16","GB43495",384,392,272,123,241,361,318,456,223,444,355,484,-0.607114680307213,5.42294787597634,-3.06524658245375,0.00869857761986532,0.998976425599021,-4.04823453475857
"17","GB43927",24,41,10,13,25,19,10,3,1,5,12,22,1.36493139439694,0.645873556432388,2.91157351388474,0.0117422875772606,0.998976425599021,-4.4504498277014
"18","GB44058",246,193,247,144,111,304,230,254,155,431,599,248,-0.753704523159572,5.00448481368825,-2.80449258129393,0.014462213470749,0.998976425599021,-4.12158344270736
"19","GB44105",11,31,16,14,4,16,0,13,0,5,7,12,1.81566258656073,-0.111789401110078,2.68493492173463,0.0182310206254249,0.998976425599021,-4.48745553809587
"20","GB44510",16,19,11,21,11,18,6,7,1,9,14,7,1.05521426252014,0.457804621247296,2.98993982356277,0.0100775644918333,0.998976425599021,-4.45186742066328
"21","GB45376",70,101,49,67,48,93,54,44,25,48,53,54,0.422505140690078,2.91330826712671,2.5164839991399,0.0252015468882796,0.998976425599021,-4.35429370430539
"22","GB45521",17,11,10,11,4,14,17,15,12,13,27,22,-0.872795733547775,0.885665945265278,-3.03088643476718,0.00930288213573939,0.998976425599021,-4.42599883401818
"23","GB46484",10,11,10,12,9,22,7,4,4,7,5,10,0.750284997281037,0.247761583527631,2.56036152708408,0.0231709528932668,0.998976425599021,-4.4897334335358
"24","GB46505",10,18,10,10,9,16,6,5,5,9,6,10,0.60535036977589,0.326220003516478,2.4987972203326,0.0260676215917387,0.998976425599021,-4.49164312659944
"25","GB46558",91,11,349,5,45,86,299,295,99,394,379,119,-2.65077302911669,3.77741213323002,-3.42540332000938,0.00429909009252723,0.998976425599021,-4.14055376986277
"26","GB46883",45,133,54,27,55,71,24,32,20,31,28,63,0.697183611473354,2.51181093876385,2.61377159747433,0.020911811626622,0.998976425599021,-4.36906749248739
"27","GB46924",25,12,9,10,5,27,39,23,28,19,14,32,-1.04714289391603,1.27752113390163,-2.67265322400369,0.0186685381172744,0.998976425599021,-4.43777428525403
"28","GB47902",61,88,34,76,53,99,32,51,24,28,33,72,0.588233905421088,2.73604296720446,2.49175471669784,0.0264203794299132,0.998976425599021,-4.37190922928588
"29","GB48146",1031,203,195,375,391,928,81,202,341,47,260,138,1.42909457457307,5.060470342067,2.54057543416098,0.0240662995903414,0.998976425599021,-4.21626364699023
"30","GB48243",12,22,5,2,7,10,10,15,5,40,14,31,-1.15752978817469,0.622771538081893,-2.65642887660336,0.0192621869126525,0.998976425599021,-4.46959122767904
"31","GB48634",29,43,31,41,31,51,7,31,9,23,27,34,0.69877716747592,1.8495152142437,2.47665853748728,0.0271920579608479,0.998976425599021,-4.42907114372374
"32","GB48738",19,25,30,14,5,15,18,138,13,70,40,42,-1.53711525664946,1.78358119278854,-3.17377605159021,0.00703453366264899,0.998976425599021,-4.35653076826019
"33","GB49126",153,287,162,138,112,220,94,131,54,125,134,184,0.380635093604295,4.22514341070424,2.83950487322458,0.0135109536070688,0.998976425599021,-4.16160940705064
"34","GB49134",18,8,6,8,2,11,17,27,20,9,11,20,-1.20145008135657,0.633622516006069,-2.84403577185985,0.0133924302813589,0.998976425599021,-4.45486310464174
"35","GB49558",33,36,19,25,32,34,11,15,9,13,22,15,0.861994267033732,1.46226511953308,3.58861698095402,0.00312589026104956,0.998976425599021,-4.34087485877161
"36","GB49886",626,1443,627,808,1014,1129,354,560,373,593,631,1064,0.520603981008295,6.57166073044889,2.46567303259843,0.0277671582264371,0.998976425599021,-4.26669107823912
"37","GB50026",2163,2847,589,253,71,623,440,2068,721,8346,3620,3501,-2.01759261293003,7.19823108337753,-2.53422305338911,0.0243607623365229,0.998976425599021,-4.28519344084461
"38","GB50471",60,131,77,84,62,126,27,51,19,57,75,76,0.682331965471236,3.07950284880527,3.169108514826,0.00709909213581326,0.998976425599021,-4.22988581049731
"39","GB50812",111,198,108,121,91,189,81,89,36,82,119,134,0.424002529366871,3.81991314586488,2.75612513320125,0.0158850271578924,0.998976425599021,-4.22393022851651
"40","GB51089",377,223,103,315,100,492,1505,448,525,674,218,464,-1.47800075424818,5.55513673245744,-3.01708941789876,0.00955708685533908,0.998976425599021,-4.08102006498528
"41","GB51345",18,51,11,16,10,28,8,10,7,14,7,15,0.799462334247423,0.922565110965255,2.66755771470382,0.0188530405539092,0.998976425599021,-4.45558512818317
"42","GB51814",772,807,1082,630,454,631,754,2514,1229,2388,789,1402,-1.12847505296165,7.03813938641479,-3.35219532391122,0.004960956760225,0.998976425599021,-4.10028787260995
"43","GB52272",7,14,6,10,14,13,2,4,1,10,4,10,1.00385390086844,-0.101850180112585,2.57193377493324,0.0226622862318971,0.998976425599021,-4.49829891347158
"44","GB52294",75,48,24,139,29,76,90,87,62,319,164,272,-1.57960064535161,3.55680619942388,-3.71974378927447,0.00242184382276901,0.998976425599021,-4.08111585196219
"45","GB52347",1616,3827,1840,1806,1411,3070,1000,1716,714,1580,1328,2618,0.436180823087883,7.84147725099821,2.45984178177457,0.0280771495393079,0.998976425599021,-4.32970654186103
"46","GB53137",15,12,1,3,5,12,13,8,13,12,10,24,-1.13185066697563,0.301475349937474,-2.4725400263565,0.0274063136291126,0.998976425599021,-4.49505759189119
"47","GB53178",8,10,6,4,8,5,30,16,13,12,8,18,-1.3022737735681,0.486979663740858,-3.26685107189673,0.00586284767311441,0.998976425599021,-4.431884280078
"48","GB53405",127,180,119,119,78,223,151,145,94,142,160,246,-0.351611564662464,4.25696684988237,-2.53649451982341,0.0242550725362668,0.998976425599021,-4.23212665210397
"49","GB53641",776,138,73,227,201,748,32,107,59,44,176,35,1.88697151186507,4.08139853418873,3.00304732922421,0.00982287172647424,0.998976425599021,-4.17997049977831
"50","GB55664",1393,1583,880,687,514,1261,1146,1518,702,1122,1148,1392,-0.432655777148437,7.14949776590621,-2.46702612444957,0.0276956978590417,0.998976425599021,-4.29748026627082
