"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB52504",38,38,8,14,46,23,33,36,34,29,41,45,-0.764362781335344,1.93153531979005,-3.19729598399443,0.00685462992454728,0.938171510768709,-4.27870758384783
"40","GB53212",33,17,23,14,35,11,36,66,27,36,34,23,-1.07577343106515,1.80303330290959,-2.70101013682002,0.0179060069077269,0.938171510768709,-4.36305205538835
"41","GB53427",489,864,197,531,1039,363,193,146,252,220,273,313,0.904261958493448,5.4430992619901,3.43556722152114,0.00431689874085684,0.938171510768709,-3.79145279977184
"42","GB53428",97,241,33,133,329,104,23,29,45,57,51,87,1.29758022444953,3.26045506357679,3.68143467330595,0.00268391664154276,0.938171510768709,-4.00478221950489
"43","GB53731",32,27,17,27,26,30,39,32,18,32,46,33,-0.624256347228325,1.91766581004012,-2.71131670225984,0.0175549955143673,0.938171510768709,-4.34883272942542
"44","GB53839",10,18,6,15,15,15,7,4,0,9,5,7,1.26098769932715,-0.0556992756372119,2.84638852237546,0.0135326054659528,0.938171510768709,-4.47259701077474
"45","GB54366",76,109,56,72,110,88,120,103,43,95,105,114,-0.455783804930624,3.49588054904334,-2.86642007421844,0.0130188960868271,0.938171510768709,-4.12263136495613
"46","GB54962",44,6,17,1,10,2,36,47,7,67,31,36,-2.50194512493685,0.999241579716148,-3.65694438141294,0.00281364908906128,0.938171510768709,-4.3499328436616
"47","GB55127",4,10,6,4,4,12,7,14,7,12,17,16,-1.21787075837615,0.184285648112339,-3.62662095313042,0.00298314372084183,0.938171510768709,-4.40602679567907
"48","GB55381",97,129,33,75,154,95,44,72,38,38,57,69,0.548545214821432,3.1172429202585,3.40319086637013,0.00459652526261993,0.938171510768709,-4.06823544535903
"49","GB55445",28,21,39,6,26,36,42,44,29,30,32,50,-1.03415095274475,1.91966235236176,-2.69725934580502,0.0180354397817553,0.938171510768709,-4.3527403018493
"50","GB55698",10,8,6,6,7,10,7,16,5,18,29,11,-1.01637684618031,0.390165529437869,-2.89847942745496,0.0122364281380849,0.938171510768709,-4.44392631822577
