"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"22","GB40026",2,2,6,3,4,2,2,8,9,3,2,3,1,1,2,5,2,0,3,14,3,1,1,6,3.38067193043216,0.28443174847788,0.474913918614761,0.598912218255293,0.549231423265042,0.998562884549095
"23","GB40027",161,119,123,33,86,98,69,137,176,73,110,77,48,56,91,66,73,62,82,135,66,86,74,101,90.6536175881557,0.393738219530348,0.206261091370962,1.90893113632472,0.0562709757623362,0.998562884549095
"24","GB40028",105,68,78,44,78,107,97,108,115,41,96,89,126,75,102,97,153,48,73,120,94,123,71,105,88.372431151351,-0.161059217939273,0.105466866043729,-1.5271072705668,0.126734339312118,0.998562884549095
"25","GB40029",34,18,49,19,25,36,60,77,51,35,37,69,101,46,26,15,68,22,22,38,38,49,34,65,40.3532017578299,0.0514996816338809,0.209519391372879,0.245799118145716,0.805837739742384,0.998562884549095
"26","GB40030",90,89,101,70,132,104,146,108,113,52,155,53,138,84,119,79,180,72,97,99,139,110,64,109,100.920596626425,-0.0214375908867569,0.137158566699414,-0.156297863142139,0.875798240606086,0.998562884549095
"27","GB40031",803,778,717,511,722,971,1198,1116,844,352,818,469,1226,908,776,527,1202,353,914,894,1021,886,373,652,752.462221495275,0.00709811079876245,0.118134903806735,0.0600847892539426,0.952088104491135,0.998562884549095
"28","GB40032",325,401,309,308,377,261,457,241,345,194,523,213,244,218,292,498,506,222,206,360,459,410,240,344,332.845656378615,0.0600717567385371,0.20634532333274,0.291122453217265,0.770957668106237,0.998562884549095
"29","GB40033",390,317,291,281,316,298,477,463,408,207,532,281,371,189,361,369,489,234,261,383,428,317,250,424,340.49547649805,0.105338327394818,0.131617966916559,0.800333950315447,0.423517337843007,0.998562884549095
"30","GB40034",6,11,9,4,1,3,5,11,7,2,7,1,9,0,3,9,4,2,2,8,8,6,3,4,4.95356779643093,0.255225351038976,0.374438410551885,0.681621713602509,0.495478181284081,0.998562884549095
"31","GB40035",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.180743844601899,0.290783325928448,2.1432058312672,0.135676807932404,0.892076782748194,0.998562884549095
"32","GB40038",7,3,11,9,5,13,2,14,14,0,12,10,5,3,13,1,8,1,6,2,12,3,5,17,6.92960933701618,0.460606232938377,0.407761663387768,1.12959670880182,0.258646198459876,0.998562884549095
"33","GB40046",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.151282149263063,0.290783575176083,2.2267995508484,0.130583632938715,0.896104690870436,0.998562884549095
"34","GB40047",26,28,23,19,17,39,42,25,17,16,23,25,72,30,27,16,55,9,15,29,27,40,19,21,25.9457646985477,-0.111157709563506,0.208554288078416,-0.532991724062328,0.594039309178586,0.998562884549095
"35","GB40053",13,0,6,4,5,11,3,18,4,6,4,4,5,5,2,2,7,4,12,6,3,9,1,6,5.57522555002673,0.346576939747713,0.382794479857136,0.905386461886964,0.365260685346821,0.998562884549095
"36","GB40054",4603,2099,2987,2108,1749,2667,2522,2716,3043,1267,2939,1143,2920,2779,2387,4155,2441,1314,4802,3299,3040,3015,1113,2259,2606.19276029943,-0.15039092765453,0.2154955996917,-0.697883984033491,0.485249751246553,0.998562884549095
"37","GB40056",285,169,224,120,253,304,326,290,226,135,312,169,301,237,265,258,361,93,251,236,298,305,115,240,229.86732008403,-0.0144098130437432,0.119710585602333,-0.12037208715703,0.904188401826033,0.998562884549095
"38","GB40057",582,619,564,400,183,567,479,1066,690,371,361,435,855,576,479,394,627,257,444,707,718,760,297,444,513.062551780282,0.0293700188281568,0.160024260971849,0.183534788098934,0.854378425380382,0.998562884549095
"39","GB40058",64,82,60,60,5,50,40,56,96,42,45,25,63,58,40,60,34,34,43,86,87,75,28,38,53.0187052301124,0.0504225923850034,0.287957200789726,0.175104467770623,0.860997547737726,0.998562884549095
"40","GB40059",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513705944242982,0.290787429938817,3.00317535619469,0.0968266569379659,0.922864054219319,0.998562884549095
"41","GB40060",0,0,2,1,0,1,1,0,2,0,0,0,0,1,2,0,0,0,0,1,1,2,0,1,0.58414639179422,-0.142720124948422,0.917363427851359,-0.155576427635337,0.876366906690844,0.998562884549095
"42","GB40061",24,17,29,16,9,28,12,85,32,16,12,21,89,29,11,10,36,8,10,31,34,12,10,33,22.7523983365454,0.0563346559823448,0.304752734591804,0.184853652118335,0.85334382463743,0.998562884549095
"43","GB40063",237,134,157,132,114,172,195,166,210,82,239,144,167,154,245,182,207,102,158,165,244,249,113,167,168.727844697925,-0.0787367401424247,0.14488812178556,-0.543431298384544,0.586832881115834,0.998562884549095
"44","GB40064",193,149,332,97,65,124,150,219,181,22,142,112,183,384,269,91,118,36,247,157,447,348,66,106,165.936388767108,-0.417931765103551,0.315173285245766,-1.32603803897166,0.184827097887469,0.998562884549095
"45","GB40065",0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0.239279715105143,0.0537658077233853,2.13142319092735,0.0252253085882924,0.979875250042592,0.998562884549095
"46","GB40066",0,1,1,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0.464733663483759,0.215195760835853,1.12495877107097,0.191292131204937,0.848296725649134,0.998562884549095
"47","GB40067",113,60,99,36,140,131,170,257,182,72,122,120,249,124,101,72,221,91,108,153,128,140,81,159,121.204234844581,-0.0974228474375835,0.139127731331931,-0.700240322363568,0.483777233864205,0.998562884549095
"48","GB40069",18,15,48,16,5,54,76,195,19,7,30,37,45,11,31,10,18,24,17,26,41,12,18,30,29.3819243357622,0.684662654107989,0.362546692629618,1.88848131296414,0.0589613642973346,0.998562884549095
"49","GB40070",151,97,132,99,120,151,214,190,122,93,152,136,202,114,128,91,204,73,121,142,177,187,81,142,132.780819652581,0.0775657961897585,0.0910943934101881,0.851488146372392,0.394498245206871,0.998562884549095
"50","GB40071",189,125,150,71,189,164,218,249,217,83,206,133,245,119,188,148,268,93,142,197,197,230,111,211,163.267251323462,-0.0639003451897229,0.084318557760532,-0.757844380725799,0.448544150153787,0.998562884549095
