"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"34","GB44139",15,38,5,15,19,18,13,29,9,7,24,16,21,52,16,7,22,19,20,42,73,61,9,33,22.0422405975304,-0.835289514436325,0.267238932782954,-3.12562808771105,0.00177425783558907,0.542459228379695
"35","GB44223",277,291,180,208,232,219,256,325,378,127,493,131,180,1225,1019,998,295,72,650,818,348,252,104,237,383.623937905331,-1.08182925131449,0.356335238387062,-3.03598728043667,0.00239749478062981,0.542459228379695
"36","GB44404",168,197,96,181,146,183,239,193,281,107,208,196,126,109,133,134,219,69,135,153,194,157,116,172,157.434940919247,0.317148675396833,0.107491706239936,2.95044786700951,0.00317313589815237,0.542459228379695
"37","GB44536",202,237,69,82,44,128,74,131,99,59,101,87,187,244,115,80,145,65,68,347,243,222,103,242,132.208465416704,-0.671983795311671,0.225474407837473,-2.98031072243042,0.00287956131631738,0.542459228379695
"38","GB44710",338,1064,355,211,292,238,420,572,240,81,376,142,215,2297,1453,312,942,129,846,1238,688,986,74,698,543.797362244337,-1.20165735390737,0.366292532068305,-3.28059473973466,0.0010358846830595,0.542459228379695
"39","GB44711",11,19,10,9,13,4,12,7,8,3,13,2,11,18,16,31,18,8,18,36,7,31,4,17,13.2921715832453,-1.00553316368298,0.322356192832876,-3.11932323944616,0.00181266984620266,0.542459228379695
"40","GB44765",70,115,33,110,114,117,176,98,151,67,122,104,61,67,61,58,123,41,84,70,129,86,59,106,88.0875625960466,0.407586263818841,0.138275871026503,2.9476311434026,0.0032021889588414,0.542459228379695
"41","GB44832",29,41,14,11,11,13,24,23,20,14,13,16,24,23,13,32,30,17,26,54,94,30,22,14,23.8715283604649,-0.728904085118013,0.242657471894291,-3.00383944260141,0.00266595973449614,0.542459228379695
"42","GB45419",555,483,385,542,652,443,693,632,584,343,754,364,478,379,324,320,667,238,357,405,510,458,239,464,458.954186204043,0.406658917160094,0.129003119827339,3.15231846876553,0.00161979503342352,0.542459228379695
"43","GB46129",144,181,50,43,50,71,98,110,87,45,130,67,99,154,65,72,125,54,128,157,304,145,77,131,99.8372015580132,-0.508660887249035,0.173043064196033,-2.93950462338551,0.00328737366089494,0.542459228379695
"44","GB46150",14,8,4,3,5,9,4,15,5,7,4,8,18,2,5,14,10,34,15,18,19,5,21,20,12.3530384603907,-1.30556237538695,0.41785290886226,-3.12445443766746,0.00178135107099899,0.542459228379695
"45","GB46332",493,807,221,328,166,412,374,554,485,235,418,309,442,596,426,330,511,271,422,657,953,661,299,468,425.505566471297,-0.380867321689167,0.123743452348016,-3.07787858235937,0.00208479839346998,0.542459228379695
"46","GB46462",3,4,4,6,4,5,4,7,6,2,5,4,1,3,0,1,1,3,4,2,4,0,0,3,3.13253779211268,1.28297898476684,0.421186051691639,3.0461098595595,0.00231823114764282,0.542459228379695
"47","GB46654",149,224,103,267,198,208,245,215,285,111,199,180,99,133,154,138,243,79,153,137,244,176,115,196,170.265388238479,0.337178295593308,0.114712938273743,2.93932228279856,0.00328930847108558,0.542459228379695
"48","GB46816",10,6,5,8,7,10,7,7,5,5,6,2,9,7,12,6,13,9,10,11,20,14,7,15,8.62218124857743,-0.780129173709126,0.244279892720269,-3.19358734368887,0.0014051682208499,0.542459228379695
"49","GB47103",1713,2104,1130,2036,1687,1913,2738,2269,2153,1061,2236,1490,1332,1570,1586,1172,2522,971,1502,1632,2352,1626,882,1508,1649.45918588981,0.247379630462991,0.0784255815926103,3.1543231868911,0.00160870826051978,0.542459228379695
"50","GB47351",394,614,175,224,195,285,285,399,361,184,366,291,322,421,284,243,405,191,328,488,779,600,224,429,331.547854214113,-0.334632343213683,0.111836797093523,-2.99214884465843,0.00277021161462094,0.542459228379695
