"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"35","GB44178",47,59,14,46,38,54,200,137,46,103,237,91,-1.23155803623183,3.14695029318556,-4.94562343554715,0.000265455022422972,0.0712423884502732,0.701575310086098
"36","GB44370",1315,805,618,1109,1119,1392,988,920,440,879,1071,1088,0.582064680480324,6.91364627286382,4.95639102103301,0.000260425904473672,0.0712423884502732,0.691832233596527
"37","GB50682",24,10,7,15,9,16,48,37,17,37,55,28,-1.06501854870137,1.45419323801949,-4.94697133656457,0.000264819969374649,0.0712423884502732,0.58309628434186
"38","GB44913",8,9,3,10,11,20,35,25,13,26,35,29,-1.07202601203234,1.01910759809821,-4.90951034610497,0.00028307343915722,0.0720748525854152,0.446400466582164
"39","GB50974",1679,1007,614,1038,1166,1812,2516,2429,967,2764,3518,2600,-0.66031606246674,7.70677501115138,-4.91548924768057,0.000280074452234141,0.0720748525854152,0.641277522473199
"40","GB47098",258,195,102,215,159,259,732,387,142,344,699,454,-0.728152151806437,5.15375409673582,-4.87540745153195,0.000300830523126422,0.0728596852352529,0.513002242874325
"41","GB53963",135,101,83,134,100,222,360,231,93,231,462,287,-0.671944942477362,4.49152692811588,-4.88117989153948,0.000297745224870794,0.0728596852352529,0.538282662759817
"42","GB47383",291,195,151,262,264,300,263,232,84,218,299,264,0.512664953509701,4.84837204646512,4.83276750971644,0.000324677017065434,0.0767629233204705,0.43247121606993
"43","GB42640",34,17,4,10,23,19,6,4,2,6,13,6,1.76619977950015,0.288653720942026,4.77782082248147,0.000358338275351284,0.0808704335054147,0.0983626791935484
"44","GB47948",647,399,373,514,318,932,1486,1324,398,1504,1889,1461,-0.924094504888107,6.64067469009624,-4.78203411321772,0.00035563309698487,0.0808704335054147,0.383375712683518
"45","GB40647",22,24,11,38,18,40,82,55,19,65,131,76,-1.07325313267075,2.30815240571623,-4.73534521232157,0.000386835153761012,0.0817292144009969,0.342618012969488
"46","GB45042",10,10,5,34,12,15,80,32,19,40,105,42,-1.54734597587863,1.62795119906443,-4.73722917168369,0.000385522586633634,0.0817292144009969,0.280568424179343
"47","GB46800",9,10,3,4,3,11,21,18,8,23,34,31,-1.37549838672223,0.565646655106482,-4.7406514265853,0.000383150100953886,0.0817292144009969,0.0971591034851889
"48","GB53960",305,247,170,236,233,337,357,219,106,230,341,283,0.410148544917054,4.97112998031579,4.72003076646761,0.000397678597628539,0.082269759884404,0.232022910841646
"49","GB40594",58,45,25,62,22,77,173,98,36,117,218,135,-1.0451606405234,3.18674284218813,-4.70036625551644,0.000412066850411246,0.0835066086649728,0.289200646607869
"50","GB46687",10,9,2,12,8,17,35,37,16,20,40,40,-1.32547853517746,1.06322757906082,-4.66383907482803,0.000440245639719487,0.0867987569026504,0.0887732705277378
