"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"40","GB54452",47,26,29,22,47,38,22,11,10,13,23,36,0.848126654716175,1.65764097295016,3.04653661271651,0.00920456232296116,0.813652101456331,-4.32845157641197
"41","GB54804",1325,522,963,260,584,999,577,207,198,341,578,347,0.940784346982324,5.95893153718991,3.67123261643829,0.00274638798020682,0.813652101456331,-3.72642125680155
"42","GB55029",628,167,415,331,965,743,6260,6028,1511,1629,6700,828,-2.64893715855456,7.20753805136659,-5.16169156510616,0.000173120495986387,0.813652101456331,-3.59216012119049
"43","GB55407",291,213,255,147,208,218,93,66,96,160,160,228,0.798565469262984,4.3968229327347,3.16323485073278,0.00734046059139163,0.813652101456331,-3.90291473491951
"44","GB55408",668,522,1255,322,765,1426,1173,1232,533,838,2381,1121,-0.629827796620286,6.84661611668804,-3.42346060735133,0.00443195499117147,0.813652101456331,-3.89064418430807
"45","GB55593",290,169,601,695,266,374,120,5,120,109,277,38,2.38139018940698,4.31562907183431,3.26018642399843,0.00608195447119462,0.813652101456331,-3.97511828063678
"46","GB55764",177,145,341,89,307,377,412,326,172,172,750,465,-0.663834906975723,5.09758897336564,-3.08811771527784,0.00849171525634592,0.813652101456331,-3.87470951922566
"47","GB55801",197,171,234,87,165,155,99,79,56,92,220,174,0.505544430221093,4.08603475091277,3.10638601929195,0.00819616367132811,0.813652101456331,-3.95603692292094
"48","GB55803",29,49,51,19,39,34,37,14,5,9,13,32,1.14807104616145,1.57861380693685,3.26277632858569,0.00605147780285369,0.813652101456331,-4.31407947289003
"49","GB55921",202,73,291,234,156,243,58,19,67,57,250,56,1.44737759095206,3.79022547577452,3.28647367676375,0.00577963360189218,0.813652101456331,-3.98798849207733
"50","GB55973",672,705,2002,427,769,1253,493,559,241,437,860,607,0.729501198646397,6.38985156297484,4.41094273722333,0.000675711482646568,0.813652101456331,-3.5791288814899
