"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"35","GB51029",140,160,141,50,213,313,43,69,81,44,45,90,1.1494656655879,3.6636709393377,3.48751476807117,0.00380120555802576,0.999997081379713,-4.10761856435055
"36","GB51042",1694,1899,1114,840,1447,2380,3722,1721,2350,1876,2051,2796,-0.935685625311989,7.96530097781062,-3.53429622432995,0.00346918738090864,0.999997081379713,-4.12161532404847
"37","GB51070",253,181,137,101,172,294,251,215,169,230,247,304,-0.609002237327558,4.77900826058977,-3.124807032193,0.00773197525806843,0.999997081379713,-4.03947425301478
"38","GB51089",377,223,103,100,218,464,1505,448,525,674,315,492,-1.71682017608184,5.55513673245744,-4.02612519192567,0.00133670097063527,0.999997081379713,-3.84427755222083
"39","GB51090",1872,996,579,734,876,2114,3209,1637,1856,1274,1751,1921,-1.08051820964354,7.56752380415785,-3.12679781931851,0.00770190039327223,0.999997081379713,-4.17122449259483
"40","GB52073",9022,7028,3453,4665,4595,10541,12958,8514,9703,7043,9019,9933,-0.90215991442202,9.98552480132654,-3.00335522336941,0.00980545274305129,0.999997081379713,-4.31206440296494
"41","GB53188",123,184,108,62,103,262,169,160,117,186,224,256,-0.707539925058092,4.34777265482357,-3.48926034948953,0.00378825889775604,0.999997081379713,-3.99365887880856
"42","GB53201",1059,546,430,550,595,1321,1410,909,1393,950,1039,1211,-0.99421334691245,6.89598091053845,-3.09423890011607,0.00820871300003129,0.999997081379713,-4.1316820819298
"43","GB53827",245,322,161,162,272,541,398,287,205,409,636,470,-0.788021270940264,5.39649265349448,-3.13764132254591,0.00754012031149529,0.999997081379713,-4.02474242919648
"44","GB54423",934,1292,677,345,968,1548,1892,1147,875,1226,1780,1783,-0.96446234241977,7.20966838820846,-3.81551339890745,0.00200706802342327,0.999997081379713,-4.01422522384871
"45","GB54687",10571,7311,4305,5833,7648,12815,17146,9752,10746,10534,13811,13479,-0.966211597614292,10.3460084836003,-3.36067134104296,0.00487178478535665,0.999997081379713,-4.28023179517099
"46","GB54838",514,124,94,248,95,439,649,414,474,388,304,419,-1.38785492514178,5.30106012535788,-2.94222549119075,0.0110487731462101,0.999997081379713,-4.08922985146656
"47","GB55248",5,8,6,4,10,9,11,16,4,18,7,18,-0.941127193351774,0.283092307089077,-3.18510705832216,0.00687087863520572,0.999997081379713,-4.44754338786268
"48","GB55472",209,216,119,95,115,239,260,164,190,218,161,327,-0.665329563865837,4.61682023178105,-3.14173436008997,0.00747993762602651,0.999997081379713,-4.04808291648273
"49","GB55595",582,498,389,394,461,870,742,539,568,669,720,886,-0.666187485050235,6.30860433528578,-3.26731124515412,0.00584908211141459,0.999997081379713,-4.04251002283393
"50","GB56028",738,528,193,472,383,675,1315,625,696,807,681,665,-1.03226193666489,6.32131818684264,-3.02649135280339,0.00937190228954401,0.999997081379713,-4.10404421257062
