"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB49979",34,32,13,14,13,31,7,5,11,13,9,15,1.07667092410956,0.966562404559095,2.8957859686459,0.0120674184412282,0.999714952768042,-4.43316351487216
"28","GB50621",44,34,28,27,64,43,21,14,8,17,33,33,0.921285786348766,1.88014779344148,2.70445656821247,0.0175054468689041,0.999714952768042,-4.39967011499717
"29","GB50651",455,444,310,361,414,290,184,146,107,326,196,289,0.918319841666564,5.18119724085178,2.83508448585205,0.0135831490069643,0.999714952768042,-4.11950558469877
"30","GB50766",18,17,42,8,8,11,43,14,91,15,54,39,-1.34622139536997,1.63044381962682,-2.86343541375557,0.0128532591010999,0.999714952768042,-4.3993709140646
"31","GB51029",140,43,69,44,45,90,160,81,141,50,213,313,-1.14313491984173,3.6636709393377,-3.47045147062282,0.00391545111714156,0.999714952768042,-4.10817890294458
"32","GB51236",231,191,139,186,270,187,109,47,76,141,87,212,0.890458126749951,4.24488314403709,3.07085295922349,0.00856932834146882,0.999714952768042,-4.11204511204366
"33","GB51602",15,9,16,16,17,23,8,4,13,3,12,15,0.847309580266123,0.639032655324719,2.75502903447442,0.0158706377783478,0.999714952768042,-4.4597548862837
"34","GB52279",41,45,50,21,9,102,200,51,122,39,137,97,-1.45466862101366,2.95463657088161,-3.63777165301513,0.00282324332071068,0.999714952768042,-4.18070354417
"35","GB52679",98,68,56,56,65,63,26,16,14,45,52,47,1.08965626289692,2.5900555013711,3.25126267259586,0.00601662877621565,0.999714952768042,-4.27360914151028
"36","GB52735",90,64,107,67,72,135,241,55,113,77,114,156,-0.486419002248882,3.73468797157896,-3.00611807123215,0.00972712855756855,0.999714952768042,-4.18006554948679
"37","GB52992",484,316,175,282,441,283,143,123,70,167,228,292,0.978524928149779,4.89186954218547,2.74524225433529,0.0161749184417739,0.999714952768042,-4.15158457310636
"38","GB53230",194,110,218,162,139,260,381,137,248,187,250,240,-0.465837888569264,4.7498113400592,-3.2965049730391,0.00550581293567202,0.999714952768042,-4.0014590321603
"39","GB53312",694,550,725,469,399,818,1722,434,553,824,827,1288,-0.57691723589568,6.57120553354159,-3.12295914171644,0.00773763073194332,0.999714952768042,-4.10625712825692
"40","GB53371",9510,6284,8961,8013,5259,11138,11996,9072,18323,20741,12218,14195,-0.91414644018119,10.4649756289433,-3.31289160788338,0.00533171072503506,0.999714952768042,-4.30705876807473
"41","GB53567",46,22,64,53,38,67,147,33,53,56,93,75,-0.666066721875858,2.91840324461627,-2.97053266599393,0.0104282294341458,0.999714952768042,-4.27877721961582
"42","GB53721",191,131,136,110,173,182,101,59,61,93,118,156,0.641185023856908,3.9962978070897,2.982341577505,0.0101902018122334,0.999714952768042,-4.15471881402318
"43","GB54486",514,354,1179,510,305,743,1191,631,1236,834,1755,617,-0.951900667448741,6.60762642807137,-3.0054785508087,0.00973930705355964,0.999714952768042,-4.13749420723526
"44","GB55072",9,9,17,15,10,18,16,4,4,3,6,10,0.869727951630672,0.311782207791549,3.00534812641066,0.00974179259967415,0.999714952768042,-4.45472773548517
"45","GB55213",457,571,472,460,331,832,1035,658,515,3060,1061,758,-1.09252271904374,6.55541566159269,-2.74665978344321,0.0161304957904298,0.999714952768042,-4.19607889397421
"46","GB55224",274,223,239,177,203,387,638,220,277,213,417,303,-0.465151015342986,5.22766767001094,-2.7125768996958,0.0172323045292171,0.999714952768042,-4.14372235763771
"47","GB55262",77,53,61,20,28,58,19,8,11,28,38,25,1.17016878298892,1.99711389283608,3.05091572828625,0.00891053628180395,0.999714952768042,-4.35211792826438
"48","GB55394",52,23,29,23,44,30,39,7,20,8,15,12,1.01911675619942,1.55351674119829,3.04872315608656,0.00894887321925785,0.999714952768042,-4.38383160324772
"49","GB55400",58,34,41,56,28,20,10,11,7,10,25,19,1.46041615321521,1.56778247605122,3.38943537925772,0.00458881390030375,0.999714952768042,-4.35301155609987
"50","GB55600",1234,703,906,629,879,605,742,273,372,571,521,663,0.633037804022893,6.40671818621623,2.69821989196625,0.0177180879550146,0.999714952768042,-4.19882900885644
