"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"12","GB43258",601,510,344,554,439,448,562,505,203,463,447,428,0.709250424878141,5.9023069119831,3.98431729138306,0.00145530589410814,0.393605762577001,-1.23874497634109
"13","GB43280",213,149,92,250,225,129,641,340,258,252,364,480,-0.613830521945673,5.06008361502333,-3.67955543248008,0.00262359688314017,0.393605762577001,-1.63793531425751
"14","GB43402",91,100,57,61,51,68,70,58,33,53,42,30,1.10985491560235,2.93106786534028,4.01643483309754,0.00136822590735459,0.393605762577001,-1.64372515469184
"15","GB44570",364,203,153,374,280,210,689,555,445,385,492,768,-0.594358773509602,5.63181959751026,-3.74989387976123,0.00228868199175164,0.393605762577001,-1.54716744065656
"16","GB44802",728,492,339,365,427,605,691,441,196,397,395,387,0.794392386662961,5.86084061396567,3.68658281749987,0.00258800915487907,0.393605762577001,-1.63200855490401
"17","GB44913",8,9,3,10,5,4,35,25,22,11,22,24,-1.27107548064762,0.698707911630749,-4.06429915861725,0.00124822957904559,0.393605762577001,-2.54470610210331
"18","GB45044",201,126,75,193,180,84,497,264,323,290,317,398,-0.819590856683119,4.84330210884204,-4.66212109101151,0.000404379036452926,0.393605762577001,-0.412364493669076
"19","GB45210",216,137,118,139,179,177,107,109,140,146,182,151,0.734794926606004,4.3097421432339,3.73317646452013,0.00236412574408802,0.393605762577001,-1.60515802295457
"20","GB45390",17,12,4,25,12,10,67,33,17,31,39,44,-1.04252276864627,1.49638085295294,-3.70458618045315,0.00249905605699259,0.393605762577001,-2.49070583371934
"21","GB45584",19,10,10,4,20,3,73,19,46,21,64,54,-1.63623162854423,1.40922532232484,-3.62747159985654,0.00290330751953582,0.393605762577001,-2.61683769907806
"22","GB46906",244,199,164,336,299,137,980,380,391,397,601,609,-0.745087326558012,5.51472304794392,-3.93205252275811,0.00160930643304705,0.393605762577001,-1.30594510220046
"23","GB47026",677,448,322,731,751,254,2614,1172,780,824,1455,2143,-0.950620265390586,6.77486340957147,-3.90790110549491,0.00168599769069913,0.393605762577001,-1.47250670626674
"24","GB47388",1550,1251,1098,710,859,1074,822,1091,477,728,971,869,0.92714553166349,6.95224349283476,3.80222222002316,0.00206797991875702,0.393605762577001,-1.62328582896245
"25","GB47426",143,130,64,91,153,102,89,97,65,92,92,121,0.788324911643028,3.7541153870558,4.73225190706183,0.000355230122152027,0.393605762577001,-0.556949808836659
"26","GB48002",2771,2744,1179,1035,1401,1899,1284,1831,437,1270,967,957,1.23969634797877,7.48085860035807,3.73788864260894,0.00234260795263167,0.393605762577001,-1.78099747536443
"27","GB48039",99,90,66,143,116,64,277,140,144,172,238,263,-0.586927379674089,4.19197096323333,-3.74054639301253,0.00233055943264979,0.393605762577001,-1.6405382506463
"28","GB48129",24,28,24,19,34,17,113,60,44,54,55,75,-0.927338226912508,2.40696622055132,-4.11736793982159,0.00112771638710224,0.393605762577001,-1.76941174752394
"29","GB48537",17,13,8,17,19,11,47,25,36,21,40,61,-0.856962955288118,1.6105450408319,-3.61636941247844,0.00296673661252766,0.393605762577001,-2.51523609457966
"30","GB48629",351,260,197,208,207,277,294,264,67,198,169,168,0.9732925100277,4.80518119045331,3.77995148588715,0.0021591349044536,0.393605762577001,-1.49191644008705
"31","GB49081",16,6,13,26,14,7,60,37,20,37,40,39,-1.06726245869314,1.55384349371332,-3.61608543373369,0.0029683773245476,0.393605762577001,-2.54406153493003
"32","GB49444",18,12,5,16,16,16,10,13,5,7,9,15,0.985678100585281,0.619791638398848,3.6710357865988,0.00266740828588682,0.393605762577001,-2.79691792690572
"33","GB49457",68,63,39,77,68,49,145,95,88,97,133,168,-0.477307051772727,3.4970397116268,-3.60735460997039,0.00301927135975077,0.393605762577001,-1.94618743395566
"34","GB50687",153,74,56,58,96,78,33,80,43,77,44,38,1.28048096311985,3.09945032841655,4.02095156198976,0.00135641449263236,0.393605762577001,-1.58255380371675
"35","GB50814",293,142,117,231,235,160,659,297,324,401,523,529,-0.706572169943539,5.26826634902169,-4.94649362874892,0.000240010245953702,0.393605762577001,-0.0413147506593061
"36","GB51045",1531,1674,915,830,1089,1287,1045,1220,242,876,783,569,1.27542004435934,6.93918797918134,3.81970007536464,0.00199919236830243,0.393605762577001,-1.60019526108721
"37","GB51155",64,28,39,30,48,31,181,149,80,69,155,161,-1.20088201599927,3.22713331454357,-5.07273777583148,0.000191023938335999,0.393605762577001,-0.531375950093595
"38","GB51479",363,231,136,361,350,156,873,499,397,515,464,697,-0.648788602614512,5.63797768191613,-3.64220240457745,0.00282126259771039,0.393605762577001,-1.69478327316902
"39","GB52011",69,52,41,48,52,52,42,35,30,58,43,34,0.911959740818961,2.61868859419357,4.41510293576087,0.000641247068112206,0.393605762577001,-1.36736125608414
"40","GB52520",2621,2060,1469,1889,1831,2236,2510,1970,1079,1953,1871,2133,0.611062305824583,8.0155583383488,3.65509692675175,0.00275137538234778,0.393605762577001,-1.95133743301037
"41","GB53067",113,88,47,165,127,56,297,154,186,174,254,353,-0.778764259166473,4.27171390007393,-3.84536712279883,0.00190237303168752,0.393605762577001,-1.50491623938401
"42","GB53071",385,313,272,239,213,323,277,193,89,266,261,238,0.961573071276853,5.03428300708664,4.18831860525278,0.000984973600395166,0.393605762577001,-0.936579259115164
"43","GB53072",349,201,163,210,198,190,254,186,65,220,207,177,0.803005644572409,4.68153581056731,3.74083326989323,0.00232926268984768,0.393605762577001,-1.55146470466322
"44","GB54395",357,287,217,348,353,248,260,422,57,173,155,204,1.21423600330924,4.96222120218067,4.01064662585227,0.00138351627557137,0.393605762577001,-1.18107366308769
"45","GB54634",244,358,153,142,128,188,156,193,54,97,162,117,1.14375848187762,4.34657828685622,3.74828950171154,0.0022958149712155,0.393605762577001,-1.58860678181691
"46","GB54684",208,161,115,258,291,126,697,247,320,358,493,557,-0.675558947509701,5.21903437497366,-3.62095299529603,0.00294038125320647,0.393605762577001,-1.71706224316318
"47","GB54720",15,10,10,14,14,8,8,8,5,9,8,14,0.958575783855143,0.470492483671724,3.97715000476218,0.00147550005441825,0.393605762577001,-2.65250838113837
"48","GB55646",1012,802,447,768,681,640,747,755,234,683,568,603,0.840842957308244,6.40174539361072,3.82600339681089,0.00197495995958221,0.393605762577001,-1.50845572194164
"49","GB55962",18,7,8,26,14,4,63,27,30,28,35,58,-1.24214875668578,1.48244516753206,-3.88456649648257,0.00176363951255347,0.393605762577001,-2.36346813421672
"50","GB55971",120,100,64,120,129,91,294,166,175,145,252,286,-0.544547881502824,4.30506054759956,-4.06500659309529,0.00124653920684427,0.393605762577001,-1.20616517682822
