"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB43367",22,15,30,30,19,32,15,7,10,7,11,12,1.03336817515878,1.1015776957999,3.82139667934344,0.00203166704491636,0.631141099269399,-2.46422353840414
"15","GB43541",43,39,57,33,29,37,11,15,13,23,15,23,1.01131397365327,1.77847584777388,4.36012652308899,0.000729931931834132,0.631141099269399,-1.7674415838265
"16","GB44157",12,15,29,18,8,16,1,5,8,4,7,6,1.42460741570265,0.250586943101103,4.48610664802409,0.000576959746175995,0.631141099269399,-2.36557116607735
"17","GB44158",40,26,53,40,20,43,12,8,14,10,26,21,1.08697905958644,1.61344256425404,4.46445158340163,0.000600685224818549,0.631141099269399,-1.76517395543608
"18","GB44159",871,753,588,585,489,476,307,179,320,131,347,291,1.13383491658829,5.71418921260002,3.51038586270044,0.00370598396751383,0.631141099269399,-1.86327995492751
"19","GB45413",193,152,299,266,135,247,94,110,96,56,168,133,0.782880913071929,4.30522497685667,3.81567242446414,0.0020541589903773,0.631141099269399,-1.49789325561426
"20","GB45685",355,296,598,559,214,691,152,204,221,172,274,340,0.693960509172348,5.34629595658471,4.3261545908981,0.000777955372807139,0.631141099269399,-0.741521446642245
"21","GB45732",386,259,828,562,225,364,196,167,187,148,178,306,0.836284988461879,5.21313821002916,3.64038454066597,0.00288074528246769,0.631141099269399,-1.66487321144883
"22","GB45929",299,230,329,322,242,357,125,139,185,140,234,271,0.523277252398838,4.93129247798915,3.65862456443505,0.00278089358585412,0.631141099269399,-1.6378494438921
"23","GB46129",144,99,181,154,72,125,50,65,43,50,71,98,0.806464025256939,3.5490774581405,4.09361866090389,0.00120713957861504,0.631141099269399,-1.33432057682543
"24","GB46337",130,89,174,107,105,220,88,135,171,167,168,252,-0.482990416794186,4.26876983761043,-3.6297455109453,0.00294065845326379,0.631141099269399,-1.72979211238616
"25","GB47098",258,195,732,387,199,410,102,215,145,104,218,234,0.78018162468186,4.94211528719539,3.75285149667943,0.00231832056811122,0.631141099269399,-1.51688656704577
"26","GB47466",70,82,131,96,65,99,36,50,52,36,53,55,0.696115298423277,3.11426761265555,4.0123182266816,0.00140928434969955,0.631141099269399,-1.56079050379796
"27","GB48475",15,11,15,25,13,16,7,2,5,4,6,8,1.27959446138853,0.318805381328536,3.59981061294218,0.003116103420608,0.631141099269399,-2.88686088097846
"28","GB48552",321,155,369,231,147,390,167,295,473,248,451,540,-0.639442728709892,5.28495891088969,-3.85357337050223,0.00190982760730205,0.631141099269399,-1.35635504143968
"29","GB48946",470,322,668,589,452,759,247,237,258,178,348,442,0.722593359089712,5.6697800801337,3.96931193861458,0.00152992386026668,0.631141099269399,-1.22507818455272
"30","GB49568",103,56,118,62,44,93,31,40,37,36,54,62,0.609851676765385,2.92804069126497,3.55086907545287,0.00342609536063454,0.631141099269399,-2.12727833325433
"31","GB49996",353,224,506,319,251,483,145,240,207,157,253,316,0.4565192402357,5.177565670997,3.84969253587166,0.0019241184987782,0.631141099269399,-1.36609838774125
"32","GB50198",255,177,307,194,153,304,132,251,364,221,319,383,-0.461185210573952,5.02943316583819,-3.62435346288563,0.00297150446618561,0.631141099269399,-1.6733394456235
"33","GB50619",67,82,57,61,40,50,19,13,23,21,34,18,1.23821169901341,2.23702084739005,3.81537945318454,0.00205531694691821,0.631141099269399,-2.07663253890353
"34","GB50827",88,95,283,114,63,74,26,52,35,28,56,41,1.22488519837289,3.0946035803087,3.73153047021428,0.00241563248824841,0.631141099269399,-1.89321729222643
"35","GB50831",124,74,137,98,63,161,91,113,355,161,232,251,-1.0220435458449,4.20761301776711,-4.50401176144745,0.0005580747662743,0.631141099269399,-0.645598992536376
"36","GB50911",83,64,81,71,42,94,22,27,32,27,56,60,0.758925322374032,2.74725600841784,3.99663566644169,0.0014521063993505,0.631141099269399,-1.70328240393566
"37","GB51041",43,40,112,81,33,72,22,30,21,18,30,32,1.01391835350374,2.37321999959337,4.28989840975218,0.00083281154645698,0.631141099269399,-1.56633210819472
"38","GB51106",337,280,393,244,246,480,228,353,386,355,417,540,-0.428083398821111,5.53064192202646,-3.56438986031894,0.00333745939565322,0.631141099269399,-1.76110054925719
"39","GB51117",433,358,909,751,430,767,215,253,372,166,355,490,0.758243823596789,5.77564751676243,3.80603660685319,0.00209259511146724,0.631141099269399,-1.45302195824615
"40","GB51276",111,89,140,98,42,96,40,43,32,28,58,66,0.868280179657735,3.07355545307751,3.72600478140165,0.00244152363486747,0.631141099269399,-1.89522320862421
"41","GB51598",1292,925,1626,1146,1093,2095,886,1348,1984,1799,1755,2771,-0.552635420333107,7.63296078356262,-3.60613843988192,0.00307815299615096,0.631141099269399,-1.94102438375378
"42","GB52504",38,33,38,36,34,31,8,14,17,14,18,23,0.909794106867796,1.6539972035345,3.89204510184977,0.00177388352430305,0.631141099269399,-2.20321381366725
"43","GB52511",143,116,219,161,137,222,104,159,232,213,211,291,-0.487714769115247,4.57127099110487,-3.77835247964572,0.00220715119970784,0.631141099269399,-1.49077223752915
"44","GB52993",148,112,267,234,76,203,74,97,84,47,80,116,0.794867705966265,3.92995620000214,3.56586377704459,0.00332793842779196,0.631141099269399,-1.887192021487
"45","GB53446",19,10,16,16,12,17,0,9,4,4,8,5,1.65111694967514,0.0791870190787324,3.63642639949072,0.00290288938163676,0.631141099269399,-2.90706599694507
"46","GB54041",389,315,507,360,254,654,231,456,599,517,611,729,-0.547774092093538,5.89242790446004,-4.1073679157986,0.00117601203349887,0.631141099269399,-1.04807842247332
"47","GB54699",22,13,47,18,10,30,8,7,10,7,5,18,1.06293624461535,0.882289661496534,3.52086410392355,0.00363139579389452,0.631141099269399,-2.77013328207145
"48","GB54728",49,40,75,53,33,80,14,16,20,17,38,52,0.915475323475124,2.24935431477702,4.27344651004281,0.000859002620481983,0.631141099269399,-1.63177785903056
"49","GB55443",498,264,478,399,321,535,267,526,720,544,565,928,-0.667362052685735,5.99248435389891,-4.50829162278949,0.000553656024106926,0.631141099269399,-0.551701272564205
"50","GB55578",321,225,463,502,203,314,130,194,196,103,207,180,0.76227467738907,4.94608479804229,3.57962911127042,0.00324033602288154,0.631141099269399,-1.75336941335927
