"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB46309",788,876,348,981,424,799,416,512,273,418,475,738,0.763097416177557,6.19672950152466,3.558737383278,0.00331095683573766,0.751014752507007,-3.94496257758281
"15","GB46514",11688,10147,6185,9457,6936,8138,3902,2968,3278,3199,2514,11431,1.3710654627006,9.60124635742152,4.11598242174604,0.00112675316712629,0.751014752507007,-4.16367569539504
"16","GB46543",273,263,142,107,220,286,121,200,78,133,168,227,0.68213499885817,4.53474446666207,3.07954791391081,0.00845425163904604,0.751014752507007,-4.0448909149482
"17","GB47131",17,18,14,20,23,26,12,8,7,11,16,16,0.981219203908717,1.03027197296827,3.27434037791155,0.00577398869323832,0.751014752507007,-4.39154343748999
"18","GB47397",91,94,34,81,42,166,95,243,173,107,152,133,-0.674254357423909,3.80045351656652,-3.16517256225811,0.0071499691161609,0.751014752507007,-4.11840998419813
"19","GB48048",149,130,59,76,126,161,54,136,46,94,93,105,0.620759796705396,3.68572989345241,3.19105550366077,0.00679668945837803,0.751014752507007,-4.12308614019615
"20","GB48146",1031,202,341,375,391,928,81,203,195,47,260,138,2.0119411632766,5.060470342067,4.94805088152466,0.000238101856453583,0.751014752507007,-3.66997975616831
"21","GB48235",16,33,13,10,6,23,16,61,28,29,37,39,-0.917798849807079,1.58530692476048,-3.09363842279762,0.00822440028886442,0.751014752507007,-4.37000279154194
"22","GB48794",1203,2474,790,1666,1121,1999,714,1333,937,709,734,2004,0.772226396309621,7.32520859100357,3.40631802950157,0.00445955658679554,0.751014752507007,-4.09548680776792
"23","GB49117",2617,2335,1829,1811,1296,3460,2034,5771,4206,4993,4133,4061,-0.687050673084459,8.61559694534908,-3.20624358411882,0.00659755161550394,0.751014752507007,-4.22206736134508
"24","GB49262",50,53,20,38,55,37,26,26,18,20,18,25,1.07063224609047,2.01899181032809,3.90094942089513,0.00170345978128331,0.751014752507007,-4.24275654300844
"25","GB49287",67,120,34,92,73,75,22,90,29,34,19,50,1.18492511385476,2.77250777429625,3.8884872743121,0.00174495709941527,0.751014752507007,-4.14624452474191
"26","GB49325",118,105,36,65,58,138,102,226,130,103,160,133,-0.542186188002941,3.80870731347813,-3.14005471855093,0.00751029805936994,0.751014752507007,-4.120132055477
"27","GB49726",797,525,376,529,438,610,307,289,261,316,372,526,0.891205851832799,5.82900529788571,4.57361088378426,0.000474542982429065,0.751014752507007,-3.6908417628426
"28","GB49912",2,8,0,4,1,19,7,16,17,19,11,10,-1.71369944300473,-0.166045403964607,-3.11473504446098,0.00789182494889943,0.751014752507007,-4.4574325872985
"29","GB49941",191,217,100,128,100,271,132,520,308,227,325,310,-0.610678236355367,4.81766243050334,-3.15036095896422,0.00736031085660618,0.751014752507007,-4.01270456123036
"30","GB50005",64,93,42,41,64,56,45,257,90,209,122,185,-1.03081888801257,3.55405603041338,-3.17670504766064,0.00699035321194228,0.751014752507007,-4.15297862190746
"31","GB50189",280,231,105,160,243,181,171,142,78,91,141,152,0.854200897611421,4.37719250192589,3.33161277204322,0.00516155216782885,0.751014752507007,-3.99953920792705
"32","GB50364",55,49,21,55,33,80,44,129,73,69,67,102,-0.528438862535503,2.99040293120623,-3.04806785291522,0.00899107472383983,0.751014752507007,-4.24208115752098
"33","GB50658",23,30,20,30,20,38,31,57,44,56,50,50,-0.629870580701929,2.25908204797627,-3.229110094639,0.00630867521644586,0.751014752507007,-4.2932646330735
"34","GB50741",47,58,33,28,14,74,48,136,63,75,77,75,-0.770871183089752,2.84388023063179,-3.08755010978592,0.00832294391231804,0.751014752507007,-4.2538331209072
"35","GB51188",209,217,112,142,85,348,213,1035,482,450,375,308,-1.08965722232802,5.15740317946533,-4.13578687248094,0.00108488760861937,0.751014752507007,-3.78205010455188
"36","GB51764",35,33,15,20,31,63,22,16,16,13,32,26,0.850810010668149,1.73794095880771,3.05948674954488,0.00879254886180401,0.751014752507007,-4.35874758199281
"37","GB52269",38,14,58,32,6,106,7,5,2,1,12,3,3.02558571058392,0.621083207844938,4.18515744060376,0.000987327093058446,0.751014752507007,-4.36616552114823
"38","GB52353",205,129,118,151,112,154,117,78,49,95,107,143,0.826084791979353,3.95699270069578,3.08799025886194,0.00831578060911362,0.751014752507007,-4.11135592777608
"39","GB52462",28,30,12,29,16,68,39,58,64,44,59,67,-0.743384882481299,2.36176812277862,-3.2641999374731,0.00588977683184144,0.751014752507007,-4.27994866697474
"40","GB52973",547,690,319,517,348,604,270,547,348,291,358,507,0.61271424538731,5.84212488758399,4.37696241718259,0.00068623218360849,0.751014752507007,-3.72588428006621
"41","GB53235",85,101,49,82,62,119,52,71,54,50,38,114,0.641056642397634,3.21899554295465,3.26537190533173,0.00587627685784676,0.751014752507007,-4.17390151042485
"42","GB53287",186,158,124,130,106,186,109,108,46,105,96,137,0.817269723614891,3.99044054355883,3.77651485256393,0.00216730621807014,0.751014752507007,-3.95644417399971
"43","GB53375",475,367,285,354,332,575,246,386,239,229,367,334,0.627416480895356,5.50476350059806,4.627867197421,0.000428959063945946,0.751014752507007,-3.64790485521339
"44","GB53621",56,56,31,24,36,48,40,20,18,12,20,35,1.0636916530073,2.02966841218276,3.36124208472024,0.00487073608009372,0.751014752507007,-4.29987968678033
"45","GB53641",776,107,59,227,201,748,32,138,73,44,176,35,2.04720553719272,4.08139853418873,3.6393428726681,0.00282951435040658,0.751014752507007,-4.01730645257086
"46","GB53724",45,76,37,21,55,65,18,49,16,29,24,35,0.964403796392413,2.25452783997308,3.36716354162374,0.004814618966434,0.751014752507007,-4.27582419761813
"47","GB53873",0,5,8,0,2,9,27,75,14,8,11,15,-2.69223946934986,-0.0970298508715451,-3.44528627052191,0.00413232816275901,0.751014752507007,-4.42738590135176
"48","GB54111",21,15,9,14,8,28,6,8,5,3,7,17,1.28430290857704,0.481125858947197,4.18255758742157,0.000992232791216148,0.751014752507007,-4.37104179030931
"49","GB54860",18,19,10,7,13,15,5,13,5,12,6,8,0.92286595270956,0.490381839140365,3.04668871073326,0.00901535112262795,0.751014752507007,-4.44156191656568
"50","GB54997",172,154,94,150,88,194,63,115,133,49,100,95,0.864371650853642,3.88365846170344,4.09492061258902,0.0011730972633028,0.751014752507007,-3.9159404982054
