"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"30","GB48492",421,395,600,365,341,388,482,785,224,271,385,141,554,699,262,488,365,625,944,488,303,796,955,642,-0.633793357919741,5.98337759673899,-2.74206913828053,0.0109519787935452,0.999233086732086,-3.66569646331875
"31","GB48527",1474,780,640,1185,1005,1617,3322,1803,696,1413,2976,716,3635,1562,2106,2296,1971,2350,2189,2180,1210,2482,1132,856,-0.636681486319548,7.75825959943397,-2.54382179267534,0.0173155579366858,0.999233086732086,-3.97816366075703
"32","GB48860",49,18,36,14,48,21,19,33,10,20,35,14,46,17,19,21,31,70,177,103,73,112,43,53,-1.03732127993248,2.28956974315521,-2.70138344057914,0.0120448562162032,0.999233086732086,-4.11336675707964
"33","GB48867",61,67,46,79,55,69,85,102,42,62,66,62,41,74,51,38,43,37,73,96,36,75,73,35,0.284434810545933,3.04729850808136,2.77361194210019,0.010169607604008,0.999233086732086,-3.94655030911749
"34","GB49123",695,478,635,530,704,790,701,862,425,814,543,460,379,986,696,268,322,368,608,767,321,959,626,384,0.282659649965451,6.30151366354535,2.47916560563139,0.0200440319916011,0.999233086732086,-3.8694815737035
"35","GB49558",33,19,32,22,15,27,41,41,16,28,43,22,11,36,15,9,13,25,15,34,8,19,37,17,0.576899637323169,1.64032350536108,3.01411460891965,0.00572188611825324,0.999233086732086,-4.10818885668968
"36","GB49738",30,3,23,18,17,19,8,16,19,14,16,10,18,2,17,2,7,4,7,7,17,13,7,5,0.995529767843966,0.575844958479197,2.52968731085299,0.0178808175642513,0.999233086732086,-4.35026119363706
"37","GB50209",261,264,171,280,210,262,360,293,134,237,276,194,247,389,263,222,290,250,381,393,183,362,334,161,-0.24339899786743,5.17950415986297,-2.77758822853341,0.0100748046332557,0.999233086732086,-3.60311817381596
"38","GB50313",28,13,5,23,26,11,23,8,1,40,27,13,1,11,8,9,5,1,6,18,6,6,17,13,1.07855234216989,0.487811219147346,2.54507613286463,0.0172662045409376,0.999233086732086,-4.3536089917939
"39","GB51042",1694,1114,840,1447,1343,1673,3036,1798,767,1450,2598,905,3722,1899,1721,2350,1876,2051,2380,2796,1053,2298,1618,1076,-0.517247744330931,7.87704729528772,-2.58421898825759,0.0157901855195705,0.999233086732086,-3.96816899933133
"40","GB51190",86,71,41,85,71,114,64,131,74,200,58,68,42,50,54,28,36,60,67,81,23,171,78,54,0.556808220397735,3.23257621277277,2.71808955445391,0.0115842643280148,0.999233086732086,-3.93837799280793
"41","GB51794",176,138,108,155,174,191,225,203,90,161,194,125,98,214,132,79,158,114,174,179,91,253,178,84,0.186047081727362,4.36692738724518,2.50408770482023,0.0189483541433265,0.999233086732086,-3.85567964311107
"42","GB52105",42,23,47,40,40,53,49,81,18,55,56,19,20,43,57,27,37,8,36,26,13,46,43,17,0.552034430244802,2.23491698717226,2.57603082526999,0.0160888810008797,0.999233086732086,-4.15808222492465
"43","GB53550",1552,1353,487,1515,1109,1696,1998,1737,706,1581,1499,886,1452,2803,1899,1009,2181,1614,1898,2046,1076,3236,1439,857,-0.449477447999792,7.66684786655763,-3.26352173780969,0.00310026427691785,0.999233086732086,-3.59027069732789
"44","GB53776",14,53,39,9,14,27,10,12,3,20,16,4,5,8,14,6,11,4,4,10,2,4,7,4,1.21023133078778,0.42514313917286,3.22196855837552,0.00343705022490244,0.999233086732086,-4.2296986161306
"45","GB54423",934,677,345,968,646,1015,1485,1295,431,1239,1653,613,1892,1292,1147,875,1226,1780,1548,1783,725,1927,816,542,-0.564681958859127,7.1525645736631,-2.91559114642362,0.00725683128326758,0.999233086732086,-3.70723392562048
"46","GB54753",2475,2483,838,2667,2356,2807,4360,3643,1111,3449,4527,1847,4251,4978,2974,2473,3282,4438,4305,5320,1645,4660,2928,1445,-0.480529224972699,8.64305348727681,-2.61866967067203,0.0145891518545416,0.999233086732086,-4.01754445919712
"47","GB55213",457,515,3060,1061,8501,4235,2885,1028,958,636,979,908,571,1035,472,658,460,331,758,832,329,652,779,549,1.20191817148104,6.97766181503135,3.26207986409733,0.00311139813401142,0.999233086732086,-3.48354272218121
"48","GB55472",209,119,95,115,115,182,233,157,82,150,185,114,260,216,164,190,218,161,239,327,99,244,136,137,-0.424869951667315,4.51935470123385,-2.75832325919243,0.0105420064676713,0.999233086732086,-3.67563522874745
"49","GB55541",40,30,32,37,29,36,46,44,19,43,44,37,19,38,18,15,23,30,47,48,17,22,34,17,0.49175789987605,2.09748890303544,3.38340489328752,0.00229767344679538,0.999233086732086,-3.9056199734804
"50","GB55831",52,6,25,32,24,38,7,24,36,33,13,10,42,10,17,5,15,6,5,9,11,14,7,9,1.01407873251317,1.09467910770938,2.51244637906727,0.0185934640463161,0.999233086732086,-4.31047718487255
