"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB48144",75,53,62,79,104,37,59,73,78,83,73,48,37,100,32,40,44,52,65,51,76,61,28,31,0.323688773906064,2.99987523189502,3.24736397184473,0.00323145621156843,0.997628810431078,-3.73267511544737
"23","GB48469",77,70,30,88,118,33,72,104,84,97,63,80,66,178,50,102,83,68,103,77,212,124,71,54,-0.466671693794368,3.49980144776639,-3.64802510430484,0.0011769472644138,0.997628810431078,-3.38183384113905
"24","GB48481",281,413,265,371,284,125,245,340,248,217,210,140,239,820,210,368,306,131,449,297,961,373,216,214,-0.510822741394565,5.31864708697015,-2.93224566203836,0.00697914954753743,0.997628810431078,-3.48017852354527
"25","GB48871",183,160,158,173,209,63,122,178,304,152,243,114,114,165,65,105,142,133,143,142,141,128,52,108,0.37811393152595,4.25719204293895,2.83254521056515,0.00885469260161308,0.997628810431078,-3.6555918673391
"26","GB49071",16,12,8,26,19,11,17,22,14,11,14,6,11,11,4,5,7,15,8,16,12,10,3,7,0.57579485828577,0.640056940277964,2.76489935527667,0.0103886816941499,0.997628810431078,-4.29591033109792
"27","GB49941",191,217,100,310,271,117,131,297,263,218,132,167,132,520,100,308,227,128,325,277,519,363,129,175,-0.438846766428772,4.87926319552029,-3.01317978927344,0.00574086614501426,0.997628810431078,-3.43838270577874
"28","GB50138",34,52,63,84,86,13,55,51,54,71,65,33,21,61,20,25,35,37,26,54,48,61,22,24,0.465811853355042,2.53752404326606,2.74805318717398,0.0108079135255096,0.997628810431078,-4.04375468157005
"29","GB50288",44,50,75,87,74,28,49,67,76,74,94,60,31,71,19,29,44,66,42,72,47,44,40,23,0.471474539104075,2.83220080568023,2.84326757476336,0.00863213761842552,0.997628810431078,-3.95148102542125
"30","GB50730",334,406,119,413,515,228,245,433,352,435,320,352,397,598,139,413,334,321,414,439,917,552,373,326,-0.433283926339458,5.66604547411459,-2.89007920602079,0.00772106455492462,0.997628810431078,-3.52371216355276
"31","GB50947",156,167,114,215,260,96,157,239,240,175,169,196,154,370,115,250,213,126,249,233,295,252,129,128,-0.30079929815559,4.70550412923098,-3.26532994201268,0.00309043483461226,0.997628810431078,-3.27625402809189
"32","GB51426",256,248,226,356,389,133,198,337,411,327,287,255,153,391,129,216,198,166,246,300,326,308,95,133,0.276513468323174,5.05536265720677,3.28590541895991,0.00293622121055369,0.997628810431078,-3.23014227425703
"33","GB52244",52,45,72,70,115,17,40,63,94,97,98,55,33,57,29,55,61,47,49,47,43,35,22,31,0.521304157328059,2.82779072443797,2.83827850246918,0.00873502523891735,0.997628810431078,-3.95439672650997
"34","GB52289",12,8,7,7,9,3,9,12,11,7,5,10,11,20,7,11,12,3,12,11,34,16,8,9,-0.641872855334765,0.469195755622428,-2.97712322018329,0.00626418681189372,0.997628810431078,-4.26968456157497
"35","GB52422",185,127,63,148,150,82,120,203,148,122,95,113,131,248,83,169,107,92,168,197,238,245,88,110,-0.37407881002957,4.23819984118149,-3.0580289186187,0.00514801693043219,0.997628810431078,-3.51017432811502
"36","GB52456",103,95,94,119,142,45,73,128,105,154,114,95,52,110,44,62,99,93,88,96,118,90,55,44,0.304764053284195,3.62187253614952,2.93054056762781,0.00700778874911933,0.997628810431078,-3.73391526498631
"37","GB53179",59,40,73,113,79,20,27,41,51,28,45,36,68,184,62,51,119,45,204,58,91,90,56,25,-0.842347456046585,3.04639521062105,-3.35876146012863,0.0024477137887006,0.997628810431078,-3.67311440237692
"38","GB53229",125,98,64,97,119,75,96,143,123,80,74,65,104,177,58,83,100,82,123,146,181,163,57,79,-0.329423765064298,3.80489318688637,-2.99398011100697,0.0060141060322968,0.997628810431078,-3.6525763018479
"39","GB53716",33,63,28,58,73,11,40,60,81,53,67,28,27,32,31,52,40,36,39,21,41,28,12,11,0.576787895561639,2.33075095865186,2.76504003333868,0.01038524614767,0.997628810431078,-4.07218777902955
"40","GB53724",45,76,55,35,65,29,32,41,60,93,58,60,18,49,37,16,29,21,24,54,38,53,23,30,0.619938023804647,2.48512643262318,2.93451152593204,0.00694126362681267,0.997628810431078,-3.98298660604557
"41","GB53990",10,15,5,5,15,5,6,16,12,13,8,14,10,34,2,15,11,6,14,28,37,31,12,14,-0.770500100592043,0.759817771356649,-2.90289942298777,0.00748792279427995,0.997628810431078,-4.25366938265951
"42","GB54186",38,31,30,49,48,15,26,39,42,27,40,40,21,24,11,11,23,25,29,30,18,31,20,20,0.604194882022378,1.93160738760472,3.45718776246709,0.00191104687971154,0.997628810431078,-3.91355137784575
"43","GB54195",134,122,157,159,174,50,111,150,275,148,153,119,69,123,62,93,140,87,92,103,144,144,53,65,0.441709482700743,3.99294934308343,3.54400442013053,0.00153400062534149,0.997628810431078,-3.27263835320993
"44","GB54300",140,148,117,229,265,97,139,191,235,153,248,155,114,159,94,111,146,143,151,135,167,144,73,106,0.318384012404413,4.35759499337,2.91957079148095,0.00719472765626523,0.997628810431078,-3.57891793705507
"45","GB54460",437,311,55,714,574,342,352,471,469,395,186,95,924,1504,314,446,243,383,791,334,521,828,487,314,-0.924743003300592,5.78875861435341,-2.91972188633384,0.00719212093005939,0.997628810431078,-3.52040789487339
"46","GB54473",17,26,10,23,42,18,16,30,16,22,11,24,22,55,10,27,35,18,19,42,79,46,26,24,-0.737029066105753,1.78537674186501,-3.67845721044696,0.00108882533501504,0.997628810431078,-3.87849134589403
"47","GB54610",207,246,155,341,409,125,199,304,431,253,366,207,95,245,88,312,264,191,226,212,303,206,78,94,0.3955089739857,4.88116675496852,2.77353769717781,0.0101796951440425,0.997628810431078,-3.61574837004141
"48","GB55530",105,114,94,104,138,42,70,116,138,120,138,93,55,108,53,59,66,48,76,114,126,122,57,64,0.319667376400661,3.61801067990283,2.89347160132318,0.00765871101242856,0.997628810431078,-3.7554107258662
"49","GB55891",146,119,91,226,234,86,140,192,178,187,158,158,148,248,107,164,173,132,193,172,309,196,122,133,-0.255693688363436,4.49447042058871,-3.02163766238898,0.00562429373173463,0.997628810431078,-3.48197580049519
"50","GB55894",155,141,118,200,260,61,186,156,241,157,202,90,89,158,70,156,102,114,145,105,160,134,71,54,0.403448917333023,4.17413346760194,3.29168835628354,0.00289423295546287,0.997628810431078,-3.37706411947497
