"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","logFC","AveExpr","t","pVal","adjPVal","B"
"34","GB50451",33,13,23,15,54,29,44,21,7,9,9,14,57,20,26,29,44,13,32,21,66,88,17,51,-0.89304753252536,1.83511125425985,-2.96123419801259,0.00650461220152793,0.999915419085316,-4.09613660468129
"35","GB50590",5021,4362,4294,4108,7215,3404,5390,6087,2719,3301,4633,1374,7856,3565,2567,5868,6495,8525,11352,3652,8512,6943,4971,3911,-0.658807450892951,9.39109796543551,-3.23197933538977,0.00335423519926325,0.999915419085316,-3.84435606255011
"36","GB50869",221,100,122,103,204,132,194,195,89,141,174,180,268,75,147,165,172,183,247,74,229,292,201,97,-0.295853527260966,4.45631779427673,-2.60178944542071,0.0151699240074954,0.999915419085316,-3.78198452917685
"37","GB51034",40,21,18,41,53,23,16,18,26,64,37,15,10,11,14,10,11,28,26,7,19,17,30,8,0.831111244722896,1.52003438751308,3.06532830008703,0.00505350959905015,0.999915419085316,-4.11639902092221
"38","GB51820",26,12,9,6,15,12,6,12,15,12,11,8,4,10,2,6,12,6,8,5,9,6,4,4,0.793768946873528,0.262642204210463,2.54417551262003,0.0173051974839313,0.999915419085316,-4.36865094248669
"39","GB51953",56,44,25,40,13,11,10,58,27,35,23,23,3,10,1,16,16,36,6,20,35,20,0,32,1.46791798790932,1.19201398576374,2.3758395946493,0.0252433987269152,0.999915419085316,-4.33700543867244
"40","GB52348",201,125,433,260,586,239,303,325,158,357,277,333,841,217,1079,594,381,163,592,315,406,981,208,183,-0.689091735967563,5.56261311592568,-2.93604826273,0.00691118205678772,0.999915419085316,-3.49812572834786
"41","GB53120",537,380,566,402,948,426,549,833,220,295,573,116,717,388,527,802,1468,807,1109,580,866,683,634,263,-0.840483971444691,6.23917304103006,-3.43548533700531,0.00201647873822189,0.999915419085316,-3.22987731757485
"42","GB53297",100,62,76,104,158,70,81,95,42,76,99,67,123,52,67,127,114,80,156,47,96,126,145,67,-0.304161194718752,3.62519138535256,-2.47129799810789,0.0204057570521644,0.999915419085316,-3.99030714610528
"43","GB53554",25,11,20,15,37,8,27,30,7,22,23,10,31,3,6,6,2,4,21,7,19,27,9,11,0.762926393158057,0.866598490528716,2.77036352039729,0.0102504096902735,0.999915419085316,-4.27469025702874
"44","GB53627",154,112,136,195,205,147,173,166,93,171,220,151,249,83,147,220,204,160,286,85,158,296,227,122,-0.286596266135922,4.53184917875745,-2.80034528669375,0.00955068621936127,0.999915419085316,-3.63944368275959
"45","GB53797",63,20,61,68,79,62,68,22,28,79,42,45,37,32,43,37,20,39,32,10,32,12,34,13,0.839636104459643,2.32978009854117,3.0049380529437,0.00585259583863123,0.999915419085316,-3.99507493750902
"46","GB54593",682,474,322,335,184,216,108,532,188,631,280,413,41,79,14,211,121,461,54,267,505,91,19,292,1.68523773550262,4.69735861334566,3.0294239998225,0.00551504033196912,0.999915419085316,-3.52356428007861
"47","GB54858",15,50,9,8,22,4,17,13,14,26,17,16,6,16,0,9,2,5,16,5,15,10,8,8,1.05638374177612,0.505022377037371,2.39087100094928,0.0244176591281517,0.999915419085316,-4.38167955415238
"48","GB55146",166,97,98,126,127,67,102,202,93,181,142,121,70,44,48,66,112,89,96,62,118,166,77,110,0.468983342760647,3.81920102203583,2.41326327826661,0.0232334315362886,0.999915419085316,-3.99157145090105
"49","GB55262",77,53,61,38,58,36,32,113,24,135,46,71,19,8,11,20,28,28,25,27,78,52,22,52,1.00020027123626,2.42450922979477,3.26585736825397,0.00308364376120077,0.999915419085316,-3.88387798709491
"50","GB55373",364,247,334,437,806,319,514,468,211,371,469,275,902,223,499,466,421,264,563,214,489,823,416,241,-0.273763115995664,5.79687886962981,-2.60480614203291,0.0150651806884676,0.999915419085316,-3.74184394230626
