"","ID","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB50933",10,31,20,23,28,14,54,71,119,55,64,19,-1.21514368378406,2.30686672278534,-4.87283069526504,0.000259376607849761,0.230034097213477,-0.0514963818922798
"14","GB53957",51,133,68,123,134,107,67,89,99,95,84,58,0.629140229296743,3.70408363464232,4.79782581760059,0.000298071730276806,0.230034097213477,0.347560218808878
"15","GB54888",140,282,100,296,218,213,314,470,753,586,384,201,-0.744437553897973,5.3840643899566,-4.91737064661004,0.000238898908764516,0.230034097213477,0.692775673160489
"16","GB55225",110,299,144,300,286,173,442,530,788,484,571,186,-0.829752381306625,5.49143102855611,-5.76518008679961,5.24867842847391e-05,0.230034097213477,1.96395735428076
"17","GB50439",297,337,272,323,310,163,1015,917,1960,1000,1386,249,-1.38318453790508,6.21648516364336,-4.49970325422881,0.000521507122668081,0.277858364008317,-0.00123978028782723
"18","GB53319",66,125,53,78,78,44,114,155,237,165,244,84,-0.857210342688719,3.94500894295633,-4.49859739026179,0.000522600367863594,0.277858364008317,-0.076022545180825
"19","GB53345",74,207,81,106,90,39,173,221,374,318,311,125,-1.11678953816944,4.41179851888521,-4.55225887134766,0.000472179264648408,0.277858364008317,0.0546050129108941
"20","GB52723",162,253,142,263,236,182,243,471,725,441,550,191,-0.652962626336776,5.37480670617191,-4.44935219540419,0.000573757794332981,0.289805061917589,-0.0593528438667548
"21","GB40972",145,445,189,377,223,145,448,507,787,604,575,262,-0.798408521471508,5.64593186770769,-4.3796092078443,0.000655186731394728,0.300849834570434,-0.176583433517929
"22","GB45943",2111,4858,2835,3801,3695,2470,6988,9980,11898,7744,7788,2961,-0.84130010050562,9.46136727317589,-4.38806123267162,0.000644715700404449,0.300849834570434,-0.453864547055574
"23","GB41625",443,916,524,566,636,310,1681,2220,3430,2270,2532,384,-1.30169381902119,7.15118233503729,-4.08251946724457,0.00115949085058263,0.301464375783791,-0.711754720257082
"24","GB41724",56,142,103,166,98,100,176,254,457,302,250,83,-0.806137131993713,4.49971884403403,-4.1053075492157,0.00110949422889105,0.301464375783791,-0.652020140907314
"25","GB41727",22,122,29,79,74,52,124,190,285,139,173,41,-1.00556750483934,3.66468361501425,-3.90663927340155,0.00163167838552709,0.301464375783791,-1.04062896999561
"26","GB41786",193,388,176,171,275,120,465,761,812,781,606,177,-1.06562443069406,5.60998948996203,-3.96664373827411,0.001451769171763,0.301464375783791,-0.870447775979159
"27","GB42878",76,215,97,176,121,100,179,289,593,264,315,117,-0.756252690960734,4.71241460667406,-4.12708221474453,0.00106378188903951,0.301464375783791,-0.607456342604026
"28","GB42900",520,990,432,743,514,297,1158,1570,2478,1396,1841,651,-1.00996259159909,6.99969154649794,-4.19414385330045,0.000934747413740805,0.301464375783791,-0.52241928265869
"29","GB43208",965,1986,971,1330,1592,959,2123,2551,3642,2857,3951,1254,-0.680106565925747,8.03564163503304,-4.11777022675708,0.00108309016684432,0.301464375783791,-0.706464345485417
"30","GB43712",168,368,147,169,139,148,378,548,897,533,484,158,-1.00792493373799,5.36845033809636,-3.95401712571396,0.00148786750178786,0.301464375783791,-0.891522681034162
"31","GB43800",0,13,2,7,0,9,42,19,110,54,20,12,-3.2168846372201,0.522812132587479,-4.22304017422551,0.000884203555803103,0.301464375783791,-1.63286169942333
"32","GB44155",49,61,44,69,74,52,137,151,416,184,186,39,-1.1768559471068,3.7760589475305,-4.09996356707002,0.00112101724212763,0.301464375783791,-0.724950726102909
"33","GB44198",1019,2208,1511,2539,2051,1653,4029,4035,4995,3068,3956,2013,-0.685288071999652,8.51736104114236,-4.10662346587213,0.00110667541860237,0.301464375783791,-0.761609801490583
"34","GB45362",44,87,50,82,88,73,40,55,93,67,64,39,0.573108139829648,3.20679697632291,4.28003425592407,0.000792570762018526,0.301464375783791,-0.526087723610587
"35","GB46362",218,319,161,178,273,143,388,571,559,577,540,217,-0.826294947422535,5.48846117853311,-4.03915136142309,0.00126110304504021,0.301464375783791,-0.745898267589813
"36","GB47118",47,94,35,75,111,33,160,229,415,169,219,41,-1.22741322461255,3.88356709620589,-3.92196445601794,0.0015836719560646,0.301464375783791,-0.998482889343597
"37","GB47274",45,59,44,49,28,29,70,94,228,130,138,45,-1.13327575084254,3.26669550866339,-4.17624797029493,0.000967526581935078,0.301464375783791,-0.685306443410079
"38","GB48134",481,722,156,1036,449,465,210,312,562,338,296,173,1.02325942047508,5.781266465596,3.88909422509441,0.00168846305326906,0.301464375783791,-1.0004864118639
"39","GB48343",18,66,27,52,36,26,124,140,359,180,122,21,-1.56434083954441,3.2425786358725,-3.93048222876055,0.00155761484719665,0.301464375783791,-1.07092364019167
"40","GB48645",114,252,142,241,309,231,165,175,211,220,186,122,0.554397782110095,4.80194679771094,4.16635955904327,0.000986141903102969,0.301464375783791,-0.533469655602732
"41","GB49435",27,63,31,52,66,41,23,34,33,35,53,25,0.797700447065598,2.49787977554063,4.12853431037065,0.00106080290952571,0.301464375783791,-0.911304571089182
"42","GB49727",3,20,4,17,10,9,40,32,49,54,32,7,-1.41484975761931,1.29860005850647,-3.92417605381259,0.00157686393745888,0.301464375783791,-1.5848830636302
"43","GB50208",107,218,128,220,209,179,127,154,167,174,168,119,0.540438138193153,4.55806669985251,4.07420058077859,0.00117831164359096,0.301464375783791,-0.694432086900656
"44","GB50505",24,78,35,107,39,55,104,165,264,120,176,43,-1.046316097778,3.55331820703049,-4.00083580454224,0.00135843841541799,0.301464375783791,-0.906479550527107
"45","GB51901",1,10,5,5,5,5,12,21,43,19,32,4,-1.61777937960967,0.466299126924447,-4.08821793042883,0.00114677628562209,0.301464375783791,-1.72531912742527
"46","GB52656",356,721,472,689,643,315,922,1162,2584,1784,1058,492,-0.83985313816915,6.82237387827695,-3.94355569911653,0.00151846872192244,0.301464375783791,-0.92505635087183
"47","GB52883",89,195,123,193,195,130,101,139,166,164,134,103,0.512878644295282,4.3636567247867,3.99398100474063,0.00137664541122236,0.301464375783791,-0.83539502134269
"48","GB53661",153,331,165,337,370,255,192,273,280,295,259,158,0.436445218266458,5.17296971387631,3.94801747180088,0.00150533961919099,0.301464375783791,-0.898980430137374
"49","GB55669",1501,3542,1441,3904,2738,1260,6600,5287,6172,7779,8360,2115,-1.02795713230317,8.99381494944077,-4.16797046236878,0.000983084467336423,0.301464375783791,-0.71659723967744
"50","GB56012",179,264,138,202,175,117,255,412,567,375,430,178,-0.703895390513962,5.17069809910023,-3.94527548068138,0.0015133943571846,0.301464375783791,-0.905511576145442
