"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB47656",79,130,59,186,16,70,34,15,40,12,52,23,1.13564201792453,2.73900381365123,2.77935199128547,0.0148474726397202,0.999974637921889,-4.32402264376237
"23","GB48603",37,21,29,27,39,58,71,73,57,21,51,59,-1.02862143552622,2.69133740675578,-2.90315094166858,0.0116394164263013,0.999974637921889,-4.30213080827682
"24","GB48698",76,115,144,110,79,67,170,88,128,72,144,85,-0.552262603197478,3.97595078512588,-2.73807214602025,0.0160982504142499,0.999974637921889,-4.17105734240663
"25","GB49384",13,16,12,12,7,16,21,13,26,9,20,16,-0.774439388855389,1.1822854576966,-3.25282417075499,0.00582667657584716,0.999974637921889,-4.39355998429157
"26","GB49701",59,77,82,69,35,84,28,23,32,34,38,46,0.681089193967825,2.84344574385519,3.54414484978091,0.00327058382332306,0.999974637921889,-4.1882036048338
"27","GB49858",99,41,43,39,88,96,104,141,91,72,110,96,-1.10776867311161,3.61138643421756,-3.02546337604025,0.00914208486969966,0.999974637921889,-4.16201264355784
"28","GB49915",65,106,96,100,52,84,48,31,40,38,61,62,0.518228289003523,3.2340912359082,2.86441318042602,0.0125622424765059,0.999974637921889,-4.24888363475178
"29","GB50188",20,22,65,28,16,55,51,39,56,30,48,33,-0.777363119128138,2.46266067815115,-2.94462370095497,0.0107252658093233,0.999974637921889,-4.31789062566609
"30","GB50214",69,93,66,59,39,62,134,102,66,59,103,54,-0.701792756006417,3.46986792790657,-2.83815985269908,0.0132280881277004,0.999974637921889,-4.22113433999858
"31","GB50962",122,159,207,207,116,133,52,67,121,60,140,53,0.643505305077767,4.05614152260577,3.14420719654869,0.00722678117378329,0.999974637921889,-4.06998966046247
"32","GB51198",333,383,175,201,180,329,718,487,219,290,583,288,-0.97221034127408,5.60536413910619,-2.92321662678209,0.0111879347369021,0.999974637921889,-3.97876740719879
"33","GB51220",59,120,130,91,20,105,45,31,60,18,53,34,0.725231689734694,3.04029559708088,2.86521232300857,0.0125424985548961,0.999974637921889,-4.2729956860992
"34","GB51641",16,25,54,22,9,46,6,12,11,7,8,13,1.11378853964972,1.24760353645461,3.25302140441552,0.00582439778099602,0.999974637921889,-4.39425293154191
"35","GB51642",111,218,349,161,54,255,62,58,161,41,86,77,0.854407472146028,4.08081866882284,3.1414193175236,0.00726681603795266,0.999974637921889,-4.07116346931407
"36","GB51751",887,932,1130,1637,242,824,243,328,690,338,624,277,0.744712171649996,6.43357863446273,2.74242902853831,0.0159615344385196,0.999974637921889,-4.09232279044199
"37","GB51917",33,33,48,46,38,74,77,61,48,38,75,50,-0.726531530461684,2.94411333653434,-2.86110191752665,0.0126443771946414,0.999974637921889,-4.28124692939734
"38","GB52518",43,39,22,39,47,49,67,94,52,43,71,38,-0.977912904870673,2.87955630472293,-2.87935773218017,0.0121980143654939,0.999974637921889,-4.28598279199517
"39","GB52649",66,89,78,74,29,73,82,72,81,67,115,71,-0.609587369943661,3.47573322812721,-4.16823977540736,0.000961066331292674,0.999974637921889,-3.96904146998132
"40","GB52956",166,107,111,113,127,154,120,244,199,109,215,152,-0.76986270168021,4.48973816455435,-2.9749681926179,0.0101015677428123,0.999974637921889,-4.02800681469302
"41","GB53651",119,148,127,89,109,159,150,184,125,111,196,127,-0.603472055298692,4.36850285996261,-2.76513548896165,0.015267137801365,0.999974637921889,-4.10689828021516
"42","GB53695",376,577,736,843,194,569,234,182,418,189,462,270,0.522765410535275,5.82628974372497,2.79954380500977,0.0142707228954653,0.999974637921889,-4.03155830422441
"43","GB53722",123,153,169,167,87,137,193,134,137,100,211,156,-0.479962781733398,4.46540370762477,-3.36916434385979,0.00462604338657588,0.999974637921889,-3.91530938989019
"44","GB53962",17,18,28,12,9,28,8,9,10,4,8,9,0.794027407860402,0.893293639600216,2.78580039274949,0.0146608517484698,0.999974637921889,-4.45336188051686
"45","GB54485",104,192,268,117,151,261,191,161,380,129,265,392,-0.800008260653163,4.93997327514979,-2.92106901854592,0.0112354210140259,0.999974637921889,-3.99396164743034
"46","GB55039",204,170,158,187,87,156,486,293,220,174,296,191,-1.07978282380176,4.9523683999879,-4.49537492636284,0.000512265792443598,0.999974637921889,-3.55503074067114
"47","GB55263",2042,7921,7790,3345,1504,4209,1083,1282,4353,978,2142,1463,0.859741217936508,8.56473231080197,2.71212529386069,0.0169363739318816,0.999974637921889,-4.25507600068596
"48","GB55426",415,628,857,659,348,603,192,326,462,257,489,293,0.494184540160097,6.02582452357622,2.83778990911809,0.013237713618218,0.999974637921889,-4.0276345150839
"49","GB55491",375,632,836,657,199,499,296,197,431,180,403,258,0.460823985353926,5.82321333833917,2.90745585590894,0.0115410697914393,0.999974637921889,-3.99360914742841
"50","GB55964",184,468,447,548,369,454,186,102,273,252,157,134,0.867205924990299,5.32674669110191,2.87980839597882,0.0121871933630704,0.999974637921889,-4.01299390601292
