"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"15","GB43712",273,332,325,368,147,158,123,147,313,169,139,148,0.691955703543019,4.96971621680872,4.1259709608208,0.00105741337468214,0.916740143765154,-3.61343120814188
"16","GB43786",259,253,339,320,132,147,114,75,202,233,145,187,0.674862336064968,4.8269823825493,3.90268334634393,0.00163253290232263,0.916740143765154,-3.69546605224752
"17","GB43879",1683,2274,3123,1477,1337,1246,1169,848,2003,1386,1250,674,0.703449633369216,7.77313436603197,3.64782789668995,0.00269148932434894,0.916740143765154,-3.96337750304247
"18","GB44939",457,687,931,636,277,298,789,631,715,850,914,529,-0.491271718706201,6.53301166708891,-3.21906751981003,0.00627689510571643,0.916740143765154,-3.92527372142777
"19","GB45036",706,814,866,734,373,455,340,401,590,629,543,509,0.433685842114747,6.41868007553982,3.26362689789139,0.00574751021427339,0.916740143765154,-3.89503276704741
"20","GB45040",932,832,857,1187,758,474,570,232,839,676,383,425,0.859190286520597,6.58500348511614,3.60617717657783,0.0029216043009809,0.916740143765154,-3.81888943817905
"21","GB45748",11,61,14,33,3,5,47,143,98,76,50,74,-2.26212353653954,2.31155965129317,-4.51400081206775,0.000502579068300147,0.916740143765154,-4.18048994535365
"22","GB46515",5,13,7,13,5,9,16,11,28,17,22,11,-0.986769484464469,0.893266744753121,-3.27477590095259,0.00562218263376266,0.916740143765154,-4.40912884280698
"23","GB46681",102,151,165,203,74,77,69,73,103,102,83,91,0.574455887926741,3.96989203604858,3.7116946141605,0.00237371498316346,0.916740143765154,-3.92278279062388
"24","GB47077",14,33,59,26,3,10,4,3,13,16,5,2,1.68074540346349,0.657883536192609,3.3153914038845,0.00518828891994445,0.916740143765154,-4.42484739556689
"25","GB47579",54,164,60,43,59,35,185,116,283,162,317,104,-1.56699506930919,4.00296953414947,-4.71101081861578,0.000346649129354146,0.916740143765154,-3.7601637177584
"26","GB47974",1072,1672,2012,1426,290,371,345,213,746,898,425,373,1.04434863042981,6.61178248057753,3.33511867005583,0.00498979993395752,0.916740143765154,-3.90255101969659
"27","GB47992",164,249,162,229,115,100,73,90,131,110,85,110,0.792362026599016,4.27804850377914,3.96413969812702,0.00144802973984469,0.916740143765154,-3.79962519639205
"28","GB48006",2,11,4,1,4,1,5,9,14,13,10,11,-1.57550016738212,-0.151535625754086,-3.43843246340582,0.00406809797745815,0.916740143765154,-4.44869183607101
"29","GB48100",34,89,73,71,22,21,18,13,39,40,28,18,0.957729874925099,2.34254309940073,3.58088855531391,0.00307092470059665,0.916740143765154,-4.24081958731998
"30","GB48258",9,12,20,8,7,5,20,23,32,28,21,12,-1.11238249882595,1.17757006823085,-4.22290541598291,0.000876876166696572,0.916740143765154,-4.3183666122052
"31","GB48687",1839,2719,2886,2043,1280,1339,905,493,1250,1541,427,1793,1.1111274071139,7.686879566817,3.23885023780807,0.00603611188726869,0.916740143765154,-4.0480838164527
"32","GB48912",32,47,59,42,17,33,19,17,32,23,30,23,0.677999893422522,2.17991440378613,3.50879386486776,0.00354030118588365,0.916740143765154,-4.26721234013215
"33","GB49175",94,87,130,130,49,66,163,209,163,190,241,72,-0.805599582279861,4.20255339610712,-3.31316849723364,0.005211144957966,0.916740143765154,-3.97568162825396
"34","GB49780",9,11,14,18,7,17,34,10,70,65,28,30,-1.45230189036993,1.65856178795861,-3.77627335271565,0.00209098743644033,0.916740143765154,-4.30631331453732
"35","GB50149",23663,16446,16310,27993,9413,10296,8054,5305,15585,5775,6931,9382,1.08923046748202,10.7624980523962,4.05738842342048,0.001207787912834,0.916740143765154,-4.17164460023975
"36","GB50288",44,42,74,76,40,23,66,75,87,74,94,60,-0.604351610062182,3.19095770674246,-3.29749338762864,0.00537520367903951,0.916740143765154,-4.16157689999163
"37","GB50409",412,487,423,543,232,239,236,230,359,324,276,289,0.468645960317494,5.63665245264703,3.50744255164437,0.00354975785127341,0.916740143765154,-3.75407417834879
"38","GB51372",699,922,867,1012,347,387,376,447,777,441,470,305,0.595988108388852,6.3797859571266,3.56120720262251,0.00319245223630944,0.916740143765154,-3.80241636096087
"39","GB52523",17,19,26,19,8,12,3,13,12,11,7,4,1.13409195377231,0.796333627902777,3.67300956927284,0.00256134717120048,0.916740143765154,-4.38792340479498
"40","GB52526",107,176,250,169,69,64,70,34,110,118,68,85,0.809609641691833,3.895541704177,3.76134012530939,0.00215317019051293,0.916740143765154,-3.93499672400734
"41","GB52527",76,105,116,93,50,35,35,31,100,48,44,47,0.702195302152175,3.18427560677818,3.41313510506204,0.00427663140810223,0.916740143765154,-4.14151062931647
"42","GB52587",205,151,265,189,124,125,380,204,282,302,280,201,-0.601956756800611,5.04030313538894,-3.41981865447834,0.00422051475111648,0.916740143765154,-3.80870302448848
"43","GB52631",233,184,537,232,131,120,279,210,445,443,504,269,-0.618372020355022,5.36310642356899,-3.38540939002825,0.00451753893357632,0.916740143765154,-3.80325397978299
"44","GB52712",20,25,28,28,20,12,6,2,13,18,19,10,1.16190252425316,1.16264952660381,3.38768028570475,0.00449730505736446,0.916740143765154,-4.38238962186991
"45","GB53565",872,2301,3858,1743,258,385,456,218,693,474,684,135,1.45531407365167,6.60406713972074,3.282304955997,0.00553909632363114,0.916740143765154,-3.92485139320153
"46","GB53690",485,567,644,535,240,223,239,182,468,416,318,313,0.499317421015387,5.78083262756011,3.34709448407901,0.0048730326205137,0.916740143765154,-3.81222090457851
"47","GB53912",22,23,21,19,12,15,40,31,28,41,40,31,-0.85107647146517,1.9823792622905,-3.5505300470613,0.00326040064833837,0.916740143765154,-4.28730813652544
"48","GB54866",26,42,43,43,32,21,51,47,53,78,84,40,-0.715434468166834,2.75793372396455,-3.35775465505814,0.00477139887403339,0.916740143765154,-4.21576908611811
"49","GB54934",1001,1116,1108,1171,492,452,375,436,817,647,553,687,0.610197238427004,6.71926470944466,3.56776128421257,0.00315145240952736,0.916740143765154,-3.84579368063209
"50","GB55930",466,851,885,557,136,246,222,131,390,402,262,174,0.866806603178905,5.64358624599273,3.29463242574996,0.00540570005223718,0.916740143765154,-3.83443263379913
