"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"41","GB54097",8045,5661,7942,2783,1516,7069,1301,472,707,1815,2425,2385,1.77563891900926,8.56417746759622,3.65601989569254,0.00264383412178307,0.716712670433767,-1.95693313459959
"42","GB54963",7,9,8,14,4,10,15,14,19,7,22,25,-1.02183683904833,0.868454446284119,-4.04603388889606,0.00123200853206441,0.716712670433767,-2.68553223348188
"43","GB55604",111,83,133,132,102,105,166,233,186,134,161,217,-0.816879177791298,4.43727846868665,-3.81710098326757,0.00192641753635942,0.716712670433767,-1.49031995871045
"44","GB42529",102,110,116,140,73,92,56,51,92,57,93,77,0.482663375419246,3.70781826856814,3.55043767865554,0.00325571375693526,0.726372883439501,-2.01268781278868
"45","GB46733",7,9,20,16,9,11,20,18,27,9,22,32,-0.908699014280848,1.25241396971455,-3.53796643764947,0.00333685864923276,0.726372883439501,-2.86082395193493
"46","GB48658",42,32,48,61,22,43,26,20,26,13,32,28,0.66302418671607,2.243560113287,3.49937318911985,0.00360111968162538,0.726372883439501,-2.53793805208186
"47","GB50441",23,29,73,51,13,22,18,11,24,10,18,14,0.937070850308315,1.74731856236338,3.49100972011876,0.00366111248129989,0.726372883439501,-2.72541285836291
"48","GB51250",141,270,253,419,56,113,47,11,89,47,198,74,1.50292505581026,3.92989104240568,3.50879459090845,0.00353472322027222,0.726372883439501,-2.04811141020152
"49","GB54209",386,270,389,259,113,294,169,95,147,127,164,219,0.782702719617652,4.93660567902627,3.51477267644195,0.00349323422515102,0.726372883439501,-1.83508681363337
"50","GB55490",165,237,206,404,102,155,61,87,176,98,170,129,0.702673248075309,4.5060545247994,3.5284168506959,0.00340037012813512,0.726372883439501,-1.86679968701208
