"","x"
"GB55464",0.00112292385242643
"GB55469",0.0394948864135514
"GB55473",0.0114601072737876
"GB55476",0.00343561473048895
"GB55479",2.71485182994691e-05
"GB55483",6.73199113247186e-05
"GB55485",0.0168904322323998
"GB55489",0.00526047022631171
"GB55490",0.00102656439628381
"GB55514",0.0184901622653828
"GB55515",0.0176112829749386
"GB55527",0.00577069607210991
"GB55532",0.00113040392050561
"GB55538",0.000315220364677063
"GB55561",0.00191260425197005
"GB55576",0.00141065594453534
"GB55580",0.0254365808745225
"GB55583",0.00737144432444069
"GB55587",0.00888435304066364
"GB55591",3.84660551006996e-06
"GB55592",0.0216269550208606
"GB55598",0.0177855255021456
"GB55601",0.0171786348259895
"GB55619",0.00720477600952362
"GB55625",0.027413102651675
"GB55628",0.04263454362368
"GB55635",0.00720477600952362
"GB55650",5.58183327292052e-05
"GB55656",0.00169333252285704
"GB55658",0.0225053365347842
"GB55662",0.00755917109924932
"GB55664",0.0316036327738588
"GB55669",0.00451529057303794
"GB55679",0.0256863404845169
"GB55703",0.000935076722392349
"GB55715",0.016728876167213
"GB55747",0.0472573160839788
"GB55748",0.00592052121639309
"GB55752",0.0424387190596083
"GB55755",0.00444722090177535
"GB55761",0.0234735888964556
"GB55781",0.00124738814611442
"GB55788",0.00351632846820706
"GB55791",0.00229194080597079
"GB55800",3.20188151180774e-05
"GB55801",0.0358228002973513
"GB55808",0.0312658716357599
"GB55809",0.0162044770761307
"GB55817",0.00598298495899325
"GB55819",0.0109165666740157
"GB55835",0.0312381892304297
"GB55855",0.0159793391630966
"GB55870",0.0221303993035324
"GB55884",0.0302146380042226
"GB55888",0.00262491581240656
"GB55902",0.0301654904191477
"GB55912",1.47160893548083e-05
"GB55914",0.00021987350888772
"GB55929",8.49054631176987e-05
"GB55934",0.0313054538971025
"GB55937",0.0316036327738588
"GB55938",0.00689674843203414
"GB55943",0.0457535192702561
"GB55946",0.0259133547080967
"GB55948",0.0123474296022231
"GB55963",0.0235149974305702
"GB55968",0.00970331232796115
"GB55983",0.0264677623865146
"GB56012",0.0011645067807677
"GB56017",0.022452568685402
"GB56034",0.00314710698191345
"GB56035",0.022110582476206
"GB56036",0.0242173963341734
