"","ID","C.1","C.2","C.3","T.1","T.2","T.3","logFC","AveExpr","t","pVal","adjPVal","B"
"28","5686",79,39,6,166,149,61,-2.20392079512462,2.19028809245477,-3.09321181591096,0.0136165901338882,0.843691738899946,-4.55390576363794
"29","5878",136,116,35,790,841,122,-2.63611429524143,3.9442500073812,-3.62280575659104,0.00600733936132235,0.843691738899946,-4.52112853855047
"30","59",381,179,150,914,597,431,-1.62276355269657,4.89809675928842,-3.56406928129536,0.00656730251396762,0.843691738899946,-4.50992630280366
"31","6076",97,35,31,304,200,66,-1.92307957483029,2.82768787052235,-3.61846237521579,0.00604696826647384,0.843691738899946,-4.53497390596272
"32","6326",5,14,0,62,63,13,-3.75473780853532,-0.115750054353322,-3.14116813989736,0.012628210029355,0.843691738899946,-4.5788594299361
"33","6829",384,38,119,31,20,48,2.13504399551935,2.32799474891001,3.19725164434917,0.0115662594786349,0.843691738899946,-4.55006065369157
"34","7103",340,58,134,54,52,39,1.52498440871397,2.73637987454829,3.10804074343934,0.013302663334998,0.843691738899946,-4.54494320893395
"35","7117",16,17,5,89,92,41,-2.97118544803701,1.21701266843095,-4.1015758171651,0.00295597152568329,0.843691738899946,-4.55756977330948
"36","7580",119,98,20,732,487,170,-2.88780950291607,3.66979541759057,-4.32444225276214,0.00214846356062994,0.843691738899946,-4.51466303479995
"37","7609",250,158,91,712,759,192,-1.79037884950743,4.45096720702666,-3.27246546688536,0.0102861310744532,0.843691738899946,-4.52076587014547
"38","7640",301,29,51,26,28,10,1.98404141802695,1.67283604107822,3.14116838883554,0.0126282050968656,0.843691738899946,-4.5599098810733
"39","7688",23,68,10,226,186,143,-3.36755150505939,2.47582915515193,-4.16090040186395,0.00271337242728974,0.843691738899946,-4.53876250795454
"40","7966",186,40,75,25,19,17,2.00576858136174,1.74785462112685,3.51778454466913,0.00704726219731751,0.843691738899946,-4.5544574162572
"41","8011",52,26,17,186,248,44,-2.40948163776919,2.30434114474595,-3.70492815692903,0.00530752992065273,0.843691738899946,-4.54369479338033
"42","8368",735,117,122,1094,838,317,-1.6226764560449,4.95546716629078,-3.6672382143965,0.00561735008755787,0.843691738899946,-4.50743065884593
"43","8490",266,52,66,350,301,142,-1.38522364689517,3.6583921995678,-3.3056188662779,0.00976970913298944,0.843691738899946,-4.52792596210639
"44","8696",245,172,107,546,732,365,-1.83698234865197,4.58690757217019,-3.45304357048138,0.00778148084662253,0.843691738899946,-4.51534867873748
"45","8922",120,25,33,236,215,72,-1.80180930618867,2.79121399627002,-3.72750530037815,0.005130648262632,0.843691738899946,-4.53380142109372
"46","9246",453,261,85,1607,1498,607,-2.51244483879666,5.33314266123348,-4.43188155858604,0.0018469085342881,0.843691738899946,-4.49312948673586
"47","9583",355,172,48,1001,742,248,-2.10505556742932,4.54068294884211,-3.46109527714954,0.00768594271129866,0.843691738899946,-4.51663327019874
"48","9792",66,10,14,136,298,43,-2.50576094648101,2.05693319965973,-3.52169168025917,0.007005352769025,0.843691738899946,-4.55109631980538
"49","9839",13,4,3,33,63,18,-2.6456108706347,0.212520875839958,-3.1742767266141,0.0119895884724831,0.843691738899946,-4.57544447027751
"50","9907",356,129,72,647,427,220,-1.49781325736156,4.30272634476126,-3.13513806664961,0.0127482801948854,0.843691738899946,-4.52507096232563
