"","ID","C.1","C.2","C.3","T.1","T.2","T.3","logFC","AveExpr","t","pVal","adjPVal","B"
"15","2613",17,9,12,61,34,19,-2.54178284636269,0.772706414610068,-3.40836358203068,0.00767039077080118,0.809890893626943,-4.56733085194669
"16","2659",17,39,11,107,74,17,-2.52535343386366,1.38866678244886,-2.89883838155296,0.0174707892588079,0.809890893626943,-4.56571265708593
"17","2677",302,595,203,567,516,565,-1.72674730138837,5.11847482264049,-3.01599038260403,0.014430917189221,0.809890893626943,-4.51988555145596
"18","3951",8,12,4,44,27,13,-2.7851776770577,0.198659210939896,-3.22925254790353,0.0102173046945206,0.809890893626943,-4.57489483056678
"19","3987",32,74,10,132,56,38,-2.1911957917513,1.84156639922458,-3.03890024820115,0.0139029635589635,0.809890893626943,-4.55808671627455
"20","4037",397,1022,808,1443,1589,1346,-2.06964189466708,6.34920698931127,-2.90552683119378,0.0172807492556873,0.809890893626943,-4.52105839332256
"21","422",3,20,1,47,37,9,-3.53040431100928,-0.154133028969211,-3.00273602399158,0.0147457274439035,0.809890893626943,-4.57992488051776
"22","4375",199,36,39,2,0,17,3.7180105826761,0.143965323604878,2.89384250181579,0.0176141304736548,0.809890893626943,-4.58184098398051
"23","4850",132,99,431,523,1039,729,-3.2024670715595,4.88048407389962,-3.69857710885393,0.00485679611020146,0.809890893626943,-4.50688001845116
"24","5320",29,37,17,47,104,95,-2.48252731680214,1.89568648529462,-3.01007094130565,0.0145706504366847,0.809890893626943,-4.55869785903666
"25","5383",71,24,20,0,0,9,3.6714515150826,-0.89020145242121,2.87691724674925,0.0181087397000192,0.809890893626943,-4.5835084905216
"26","5386",133,31,11,7,0,0,4.09612405750882,-0.875473501104921,3.31733257959229,0.00887002171932837,0.809890893626943,-4.58118638567733
"27","5670",24,28,8,57,31,25,-1.99189151052852,1.05149810041059,-2.93581426606574,0.0164462913686462,0.809890893626943,-4.56826956983076
"28","5717",259,1401,285,1976,6404,1961,-3.65268563617172,6.5732947279061,-3.89027271758869,0.00361197721154917,0.809890893626943,-4.49646505410246
"29","5785",166,60,25,12,4,4,2.39509266655281,0.705517287582363,2.86664170364887,0.0184159187312472,0.809890893626943,-4.57737901574112
"30","6084",52,148,81,248,184,168,-2.32211013993123,3.40620120133666,-3.36731993591259,0.00818886690893937,0.809890893626943,-4.53047488968046
"31","6736",26,10,2,52,26,20,-2.57305343307775,0.420102422599034,-3.19112576628869,0.0108647523172677,0.809890893626943,-4.5734021732531
"32","6972",7285,1100,1497,743,161,405,1.64246561206525,6.21649399446561,2.87470052223112,0.0181745615124867,0.809890893626943,-4.524791365304
"33","7453",43,17,27,192,18,51,-2.24260481917254,1.68616422353838,-2.9189536606219,0.0169056045897151,0.809890893626943,-4.56149497629581
"34","7454",58,101,25,234,136,60,-2.25594081158597,2.7286535093279,-3.48122338366997,0.0068326490252347,0.809890893626943,-4.53852478349276
"35","7560",728,810,203,976,530,531,-1.36348396120277,5.52594669411641,-2.97156120941412,0.0155142744811422,0.809890893626943,-4.51903756049024
"36","7783",26,18,10,0,0,2,3.31670493715176,-1.67827501260404,2.9441293505908,0.016224496629303,0.809890893626943,-4.58406726510306
"37","8129",139,166,61,202,275,158,-1.83345992126264,3.63346173453995,-3.15157095384959,0.0115814675964367,0.809890893626943,-4.53163331058967
"38","8186",938,1301,498,1688,1509,922,-1.62716799096434,6.43185656976992,-3.21825776641361,0.0103998034719769,0.809890893626943,-4.51069943590878
"39","8646",132,120,84,169,246,143,-1.69876736685194,3.52630668911169,-2.90502315661259,0.0172949863916374,0.809890893626943,-4.53887095619951
"40","8845",4688,1272,1467,519,152,408,1.7054393142919,6.04234561204224,3.45287444608449,0.00714663793103738,0.809890893626943,-4.50827899728154
"41","8870",1749,191,418,121,31,49,2.14405262266538,3.81219849623632,2.93761455581989,0.0163980089459109,0.809890893626943,-4.54196508720549
"42","8872",305,378,92,677,219,200,-1.48367681387403,4.40981713317829,-2.92232816820642,0.01681263769338,0.809890893626943,-4.52824573266697
"43","8982",12,21,10,52,31,26,-2.46247120104741,0.860102474917049,-3.27967408382219,0.00942194218312737,0.809890893626943,-4.56727002204484
"44","8987",16,7,12,31,36,80,-2.94344843889642,0.895315475292287,-3.19551578991511,0.0107880870483307,0.809890893626943,-4.56911007847198
"45","9404",18,39,12,69,99,50,-2.80205600966087,1.6415996776862,-3.56313352794188,0.00600393410527732,0.809890893626943,-4.55536078305182
"46","9430",25,26,27,110,91,22,-2.37170240584836,1.709315265097,-3.00778707375249,0.0146249339360464,0.809890893626943,-4.56020846154333
"47","9644",30,76,8,74,49,109,-2.37465407590431,1.86293846802772,-3.00280225715262,0.0147441368966029,0.809890893626943,-4.55899042535828
"48","9661",235,321,91,378,189,310,-1.54577057232835,4.23522359801993,-3.06725655245111,0.0132769002309485,0.809890893626943,-4.52597747938439
"49","9930",34,58,26,112,81,51,-2.12819693827038,2.13909168167893,-3.29869218829043,0.00913888759845481,0.809890893626943,-4.54992278219902
"50","994",213,238,73,303,239,200,-1.61481259739463,3.98520560423777,-3.26530450869691,0.00964184026691723,0.809890893626943,-4.52390143814402
