"","ID","N.1","N.2","N.3","N.4","N.5","N.6","N.7","N.8","N.9","N.10","N.11","N.12","V.1","V.2","V.3","V.4","V.5","V.6","V.7","V.8","V.9","V.10","V.11","V.12","baseMean","log2FoldChange","lfcSE","stat","pVal","adjPVal"
"39","GB40061",24,29,11,9,10,28,36,8,31,32,12,16,17,89,29,16,12,10,85,34,10,33,12,21,22.7523983365454,-0.377927670014166,0.296093648953374,-1.27637884618619,0.201821630347723,0.996531692370987
"40","GB40063",237,154,245,114,182,172,207,102,165,210,249,82,134,167,157,132,195,158,166,244,113,167,239,144,168.727844697925,0.126883626127352,0.143101444886844,0.886669077504315,0.375257091319993,0.996531692370987
"41","GB40064",193,384,269,65,91,124,118,36,157,181,348,22,149,183,332,97,150,247,219,447,66,106,142,112,165.936388767108,-0.130262152851863,0.324029339400249,-0.402007278393269,0.687678669750408,0.996531692370987
"42","GB40065",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0.239279715105143,-1.39469921923509,2.1292024953411,-0.655033620469087,0.512446108069244,0.996531692370987
"43","GB40066",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,3,0,1,0.464733663483759,-1.41554428816143,1.07400610413519,-1.31800395054668,0.187502325445827,0.996531692370987
"44","GB40067",113,124,101,140,72,131,221,91,153,182,140,72,60,249,99,36,170,108,257,128,81,159,122,120,121.204234844581,0.125120383870424,0.138297339908746,0.904720104905725,0.36561368725267,0.996531692370987
"45","GB40069",18,11,31,5,10,54,18,24,26,19,12,7,15,45,48,16,76,17,195,41,18,30,30,37,29.3819243357622,-0.967596928348125,0.34103253834304,-2.83725691703597,0.00455029808863074,0.996531692370987
"46","GB40070",151,114,128,120,91,151,204,73,142,122,187,93,97,202,132,99,214,121,190,177,81,142,152,136,132.780819652581,-0.0419307623284744,0.0913480463708995,-0.459021993291716,0.646218372544433,0.996531692370987
"47","GB40071",189,119,188,189,148,164,268,93,197,217,230,83,125,245,150,71,218,142,249,197,111,211,206,133,163.267251323462,0.130470081509367,0.0803646955547033,1.62347509200178,0.104487883725905,0.996531692370987
"48","GB40072",455,302,448,571,275,545,629,279,417,479,437,206,480,620,326,281,723,322,666,555,260,484,482,364,424.213726389736,-0.0281603732875703,0.124467941631803,-0.22624599489942,0.821010099137413,0.996531692370987
"49","GB40073",886,592,693,745,697,917,1000,474,843,985,884,476,842,1063,709,549,794,724,920,1025,459,643,770,481,739.879980235115,0.114083462700779,0.109744979575335,1.03953240633177,0.298557194701661,0.996531692370987
"50","GB40074",231,98,83,34,67,109,121,124,277,171,133,108,204,165,273,139,101,128,301,234,126,132,129,71,146.078148636653,-0.292416265686548,0.263236762088737,-1.1108488927089,0.266633397092243,0.996531692370987
