"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"26","GB46702",37,21,41,11,8,9,26,33,92,47,46,81,-1.27214826999338,2.18853410783126,-3.48186515974301,0.00371561664468996,0.866925910727549,-4.2803423211334
"27","GB46984",448,1247,528,336,335,605,609,890,950,1360,825,1148,-0.665005473743071,6.74695341503455,-3.42408629084985,0.00416568270853302,0.866925910727549,-3.89753853967262
"28","GB47455",578,658,570,333,616,808,370,163,535,591,519,316,0.80936850431326,6.17338296595102,3.11848296284106,0.00762926004740382,0.866925910727549,-3.92136967266869
"29","GB47804",1059,560,1042,181,460,555,175,174,559,349,482,379,0.962686701957352,6.01884927807456,3.05163749516233,0.00870734195704483,0.866925910727549,-3.93493338895496
"30","GB48006",2,4,1,4,1,11,5,9,11,14,13,10,-1.47487317340808,-0.151535625754086,-3.08538730944524,0.00814537393388183,0.866925910727549,-4.4700102232546
"31","GB48255",580,862,667,256,291,377,591,504,858,961,614,884,-0.465042136404345,6.46255058352805,-3.3214334321091,0.00510462805078845,0.866925910727549,-3.89070656780677
"32","GB48258",9,20,8,7,5,12,20,23,12,32,28,21,-0.994987416053688,1.17757006823085,-3.31275381444896,0.00519314036312267,0.866925910727549,-4.38861226059432
"33","GB48961",400,1158,761,239,334,300,653,1058,717,836,748,907,-0.703586199661235,6.5396737427223,-3.04905069479849,0.00875196660071157,0.866925910727549,-3.98479905745603
"34","GB49321",4738,13607,5718,2065,2068,1566,5285,11221,11279,9213,7685,8820,-1.10494173152679,9.76010363616333,-3.19862885484237,0.00651013877548008,0.866925910727549,-4.21324396674181
"35","GB49327",38,93,75,18,33,36,92,55,83,81,99,108,-0.744692516584291,3.21367157574217,-3.62823538348551,0.00278246488154486,0.866925910727549,-4.10322241785843
"36","GB49370",451,1009,467,286,281,386,763,581,602,701,765,876,-0.542747569445515,6.41298689175732,-3.32037811527308,0.00511530872111715,0.866925910727549,-3.88661310533298
"37","GB50062",11,22,20,4,6,9,32,17,26,17,27,32,-0.946181812861604,1.3245034621282,-3.19440311295268,0.00656483665859104,0.866925910727549,-4.38805763956809
"38","GB50219",561,619,618,275,291,507,146,219,387,397,512,464,0.674108584520434,5.88484150049168,3.22968530110764,0.00612184094419999,0.866925910727549,-3.86148446240536
"39","GB50859",20,29,26,13,16,18,6,10,22,13,14,16,0.785254350274741,1.31741031475541,3.18428834547555,0.00669762839741172,0.866925910727549,-4.38641065118772
"40","GB52251",217,452,224,123,170,301,391,327,259,484,495,461,-0.602310590439743,5.52470985414581,-3.10692135598142,0.0078057607596193,0.866925910727549,-3.90270701132708
"41","GB52847",24,43,33,23,20,39,25,81,95,129,51,66,-1.02325559947526,2.77391984474798,-3.06836397764262,0.00842418556701129,0.866925910727549,-4.26354266046827
"42","GB53028",1010,352,198,472,518,1432,166,97,185,430,430,128,1.65811743606373,5.67329718843966,3.25970426724697,0.00576849208612508,0.866925910727549,-3.87525398887898
"43","GB53112",45,40,55,19,30,37,15,14,16,25,50,20,0.907317978775639,2.10183161983672,3.39538792867886,0.00440920318076366,0.866925910727549,-4.2917656474554
"44","GB53223",84,108,96,41,49,86,31,24,72,79,71,47,0.712978681562458,3.21655176421281,3.49132746856204,0.00364671842053818,0.866925910727549,-4.12240067345728
"45","GB53613",167,244,218,96,128,153,114,109,175,138,165,144,0.393617411769393,4.52268729937182,3.1037772472501,0.00785445616581286,0.866925910727549,-3.97156339319879
"46","GB53792",25,28,43,15,15,29,7,13,18,20,16,13,0.956571168002313,1.52979666992779,3.80336234951813,0.00197101031099462,0.866925910727549,-4.31302405639334
"47","GB54057",114,155,125,78,58,97,116,128,141,173,167,170,-0.382090531656628,4.22574502712521,-3.08843268239582,0.00809646995010726,0.866925910727549,-4.02722626061429
"48","GB55164",573,475,788,247,304,451,168,252,481,371,425,363,0.630157694752842,5.86287212602514,3.05294360180409,0.00868489610910583,0.866925910727549,-3.91929413643449
"49","GB55327",81,108,163,77,84,97,36,51,79,98,95,61,0.695015982383199,3.63909699909422,3.19445455739719,0.00656416801789318,0.866925910727549,-4.10846900965623
"50","GB55718",10,39,28,14,22,18,31,26,28,80,56,58,-0.937523860603329,2.18650225183499,-3.21739378593232,0.00627268084441856,0.866925910727549,-4.30713504135888
