"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB47459",86,53,73,127,90,86,107,171,58,74,149,111,-0.603878325309611,3.8482906639876,-4.5258644405068,0.000495394844554218,0.193565689581633,0.0881666722389891
"26","GB47539",237,168,260,346,230,228,280,410,188,193,378,285,-0.482370249449193,5.30952629824363,-4.21163837904059,0.000902359394002853,0.193565689581633,-0.452417438258077
"27","GB47964",41,21,59,77,44,46,64,97,66,50,94,89,-0.944772917464289,3.16295405942406,-4.55967040632001,0.000464738238941587,0.193565689581633,0.0819528004555918
"28","GB48675",9,16,12,23,20,20,27,48,16,12,51,36,-1.10219149653956,1.72849325515589,-4.21284963087165,0.000900258688018675,0.193565689581633,-0.689635982289425
"29","GB49352",70,50,85,93,65,78,108,153,70,64,131,96,-0.723215883770227,3.70721289166852,-5.41806551322958,9.62186425187623e-05,0.193565689581633,1.49336058313972
"30","GB49588",35,12,28,51,36,26,46,60,36,45,77,66,-1.08000816154965,2.60899894831494,-4.53563216628096,0.000486328561983341,0.193565689581633,-0.0380943644867342
"31","GB49801",751,311,386,601,914,439,138,530,150,148,363,151,1.04177186615762,5.68600814686019,4.22855746873923,0.000873466109358006,0.193565689581633,-0.416432302825709
"32","GB50093",513,367,519,523,658,537,325,616,167,207,384,264,0.51411681452827,5.91130224194217,4.22474494522015,0.000879892952333288,0.193565689581633,-0.424825513464574
"33","GB50145",96,53,81,110,90,83,93,175,63,78,158,163,-0.70749448983223,3.9076098596512,-4.29901867809959,0.000762984789611293,0.193565689581633,-0.292114878286156
"34","GB50496",22,14,47,56,35,44,69,74,48,30,92,56,-1.03287477405741,2.7646558196678,-4.23308772228827,0.000865891951794127,0.193565689581633,-0.483868860346356
"35","GB50857",65,40,70,99,71,89,83,152,80,81,155,159,-0.927818286766433,3.77479455500372,-5.1093422471834,0.000167685289463818,0.193565689581633,1.0243358915604
"36","GB51064",22,17,48,47,30,33,63,84,30,28,75,52,-0.993751548514592,2.62364777092154,-4.80968993175819,0.000290956654528701,0.193565689581633,0.377511992115324
"37","GB51110",20,21,24,18,19,42,28,59,41,28,59,45,-1.10992932211404,2.26926859816894,-4.2651484841028,0.000814180254645157,0.193565689581633,-0.50633624910992
"38","GB51112",62,38,80,77,79,58,74,149,62,49,104,78,-0.609332487560121,3.47111259928834,-4.21769515856494,0.000891905009046964,0.193565689581633,-0.44666124901727
"39","GB51346",65,51,66,87,107,93,44,57,22,26,55,45,0.682034548864464,3.07957602936297,4.36906198229511,0.000667342459386919,0.193565689581633,-0.232891771930039
"40","GB51518",27,13,30,38,35,33,35,63,60,57,106,99,-1.4060570520099,2.7344939305538,-4.5250826368386,0.000496127999199842,0.193565689581633,-0.0388172589190541
"41","GB53139",79,53,119,132,93,75,98,190,115,94,163,109,-0.730093589390655,4.0098491069573,-4.33856700865336,0.000707369429216091,0.193565689581633,-0.22229205355212
"42","GB53662",30,26,28,44,40,42,39,81,34,34,69,65,-0.819768381400428,2.69405370783142,-4.90257151256939,0.000244970228095901,0.193565689581633,0.531395896668847
"43","GB53721",110,93,118,156,113,136,173,182,157,142,249,160,-0.79377019668662,4.47641344141977,-4.62597468019825,0.000410166501506365,0.193565689581633,0.276738591643998
"44","GB54642",16,6,18,13,13,14,20,29,24,16,60,26,-1.28560642268769,1.5381938616122,-4.31681508016823,0.000737422371295433,0.193565689581633,-0.594472037563228
"45","GB54721",2,1,2,9,4,4,8,16,6,6,18,24,-2.03548259575984,-0.0196919799224015,-5.25694930091224,0.000128370023888909,0.193565689581633,-0.0638758334905409
"46","GB55798",2,6,2,3,3,4,6,11,16,6,20,16,-1.91994545838788,0.00749273471829006,-4.39275366427091,0.000637858116048873,0.193565689581633,-0.967030763757023
"47","GB55974",14,11,29,14,14,9,18,47,18,16,45,33,-1.20810300095726,1.61877635177674,-4.2610993618442,0.000820532315728885,0.193565689581633,-0.648659060953146
"48","GB45250",659,368,794,963,690,514,652,1181,1138,809,1408,2193,-1.14935762961509,7.03287715948994,-4.16195087765241,0.00099301133779194,0.198719251996601,-0.525254398746754
"49","GB46166",72,56,104,89,92,98,41,72,33,21,70,25,0.785696966784385,3.14951465250933,4.1858867408912,0.000948230704587514,0.198719251996601,-0.52357595496646
"50","GB55561",431,295,333,489,447,375,271,337,138,168,261,233,0.520105964280713,5.5097831141844,4.16475609830614,0.000987652935831661,0.198719251996601,-0.533777029799555
